start,end,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,pir_bath_mean,pir_bath_std,pir_bath_min,pir_bath_median,pir_bath_max,pir_bed1_mean,pir_bed1_std,pir_bed1_min,pir_bed1_median,pir_bed1_max,pir_bed2_mean,pir_bed2_std,pir_bed2_min,pir_bed2_median,pir_bed2_max,pir_hall_mean,pir_hall_std,pir_hall_min,pir_hall_median,pir_hall_max,pir_kitchen_mean,pir_kitchen_std,pir_kitchen_min,pir_kitchen_median,pir_kitchen_max,pir_living_mean,pir_living_std,pir_living_min,pir_living_median,pir_living_max,pir_stairs_mean,pir_stairs_std,pir_stairs_min,pir_stairs_median,pir_stairs_max,pir_study_mean,pir_study_std,pir_study_min,pir_study_median,pir_study_max,pir_toilet_mean,pir_toilet_std,pir_toilet_min,pir_toilet_median,pir_toilet_max,video_living_room_centre_2d_x_mean,video_living_room_centre_2d_x_std,video_living_room_centre_2d_x_min,video_living_room_centre_2d_x_median,video_living_room_centre_2d_x_max,video_living_room_centre_2d_y_mean,video_living_room_centre_2d_y_std,video_living_room_centre_2d_y_min,video_living_room_centre_2d_y_median,video_living_room_centre_2d_y_max,video_living_room_bb_2d_br_x_mean,video_living_room_bb_2d_br_x_std,video_living_room_bb_2d_br_x_min,video_living_room_bb_2d_br_x_median,video_living_room_bb_2d_br_x_max,video_living_room_bb_2d_br_y_mean,video_living_room_bb_2d_br_y_std,video_living_room_bb_2d_br_y_min,video_living_room_bb_2d_br_y_median,video_living_room_bb_2d_br_y_max,video_living_room_bb_2d_tl_x_mean,video_living_room_bb_2d_tl_x_std,video_living_room_bb_2d_tl_x_min,video_living_room_bb_2d_tl_x_median,video_living_room_bb_2d_tl_x_max,video_living_room_bb_2d_tl_y_mean,video_living_room_bb_2d_tl_y_std,video_living_room_bb_2d_tl_y_min,video_living_room_bb_2d_tl_y_median,video_living_room_bb_2d_tl_y_max,video_living_room_centre_3d_x_mean,video_living_room_centre_3d_x_std,video_living_room_centre_3d_x_min,video_living_room_centre_3d_x_median,video_living_room_centre_3d_x_max,video_living_room_centre_3d_y_mean,video_living_room_centre_3d_y_std,video_living_room_centre_3d_y_min,video_living_room_centre_3d_y_median,video_living_room_centre_3d_y_max,video_living_room_centre_3d_z_mean,video_living_room_centre_3d_z_std,video_living_room_centre_3d_z_min,video_living_room_centre_3d_z_median,video_living_room_centre_3d_z_max,video_living_room_bb_3d_brb_x_mean,video_living_room_bb_3d_brb_x_std,video_living_room_bb_3d_brb_x_min,video_living_room_bb_3d_brb_x_median,video_living_room_bb_3d_brb_x_max,video_living_room_bb_3d_brb_y_mean,video_living_room_bb_3d_brb_y_std,video_living_room_bb_3d_brb_y_min,video_living_room_bb_3d_brb_y_median,video_living_room_bb_3d_brb_y_max,video_living_room_bb_3d_brb_z_mean,video_living_room_bb_3d_brb_z_std,video_living_room_bb_3d_brb_z_min,video_living_room_bb_3d_brb_z_median,video_living_room_bb_3d_brb_z_max,video_living_room_bb_3d_flt_x_mean,video_living_room_bb_3d_flt_x_std,video_living_room_bb_3d_flt_x_min,video_living_room_bb_3d_flt_x_median,video_living_room_bb_3d_flt_x_max,video_living_room_bb_3d_flt_y_mean,video_living_room_bb_3d_flt_y_std,video_living_room_bb_3d_flt_y_min,video_living_room_bb_3d_flt_y_median,video_living_room_bb_3d_flt_y_max,video_living_room_bb_3d_flt_z_mean,video_living_room_bb_3d_flt_z_std,video_living_room_bb_3d_flt_z_min,video_living_room_bb_3d_flt_z_median,video_living_room_bb_3d_flt_z_max,video_kitchen_centre_2d_x_mean,video_kitchen_centre_2d_x_std,video_kitchen_centre_2d_x_min,video_kitchen_centre_2d_x_median,video_kitchen_centre_2d_x_max,video_kitchen_centre_2d_y_mean,video_kitchen_centre_2d_y_std,video_kitchen_centre_2d_y_min,video_kitchen_centre_2d_y_median,video_kitchen_centre_2d_y_max,video_kitchen_bb_2d_br_x_mean,video_kitchen_bb_2d_br_x_std,video_kitchen_bb_2d_br_x_min,video_kitchen_bb_2d_br_x_median,video_kitchen_bb_2d_br_x_max,video_kitchen_bb_2d_br_y_mean,video_kitchen_bb_2d_br_y_std,video_kitchen_bb_2d_br_y_min,video_kitchen_bb_2d_br_y_median,video_kitchen_bb_2d_br_y_max,video_kitchen_bb_2d_tl_x_mean,video_kitchen_bb_2d_tl_x_std,video_kitchen_bb_2d_tl_x_min,video_kitchen_bb_2d_tl_x_median,video_kitchen_bb_2d_tl_x_max,video_kitchen_bb_2d_tl_y_mean,video_kitchen_bb_2d_tl_y_std,video_kitchen_bb_2d_tl_y_min,video_kitchen_bb_2d_tl_y_median,video_kitchen_bb_2d_tl_y_max,video_kitchen_centre_3d_x_mean,video_kitchen_centre_3d_x_std,video_kitchen_centre_3d_x_min,video_kitchen_centre_3d_x_median,video_kitchen_centre_3d_x_max,video_kitchen_centre_3d_y_mean,video_kitchen_centre_3d_y_std,video_kitchen_centre_3d_y_min,video_kitchen_centre_3d_y_median,video_kitchen_centre_3d_y_max,video_kitchen_centre_3d_z_mean,video_kitchen_centre_3d_z_std,video_kitchen_centre_3d_z_min,video_kitchen_centre_3d_z_median,video_kitchen_centre_3d_z_max,video_kitchen_bb_3d_brb_x_mean,video_kitchen_bb_3d_brb_x_std,video_kitchen_bb_3d_brb_x_min,video_kitchen_bb_3d_brb_x_median,video_kitchen_bb_3d_brb_x_max,video_kitchen_bb_3d_brb_y_mean,video_kitchen_bb_3d_brb_y_std,video_kitchen_bb_3d_brb_y_min,video_kitchen_bb_3d_brb_y_median,video_kitchen_bb_3d_brb_y_max,video_kitchen_bb_3d_brb_z_mean,video_kitchen_bb_3d_brb_z_std,video_kitchen_bb_3d_brb_z_min,video_kitchen_bb_3d_brb_z_median,video_kitchen_bb_3d_brb_z_max,video_kitchen_bb_3d_flt_x_mean,video_kitchen_bb_3d_flt_x_std,video_kitchen_bb_3d_flt_x_min,video_kitchen_bb_3d_flt_x_median,video_kitchen_bb_3d_flt_x_max,video_kitchen_bb_3d_flt_y_mean,video_kitchen_bb_3d_flt_y_std,video_kitchen_bb_3d_flt_y_min,video_kitchen_bb_3d_flt_y_median,video_kitchen_bb_3d_flt_y_max,video_kitchen_bb_3d_flt_z_mean,video_kitchen_bb_3d_flt_z_std,video_kitchen_bb_3d_flt_z_min,video_kitchen_bb_3d_flt_z_median,video_kitchen_bb_3d_flt_z_max,video_hallway_centre_2d_x_mean,video_hallway_centre_2d_x_std,video_hallway_centre_2d_x_min,video_hallway_centre_2d_x_median,video_hallway_centre_2d_x_max,video_hallway_centre_2d_y_mean,video_hallway_centre_2d_y_std,video_hallway_centre_2d_y_min,video_hallway_centre_2d_y_median,video_hallway_centre_2d_y_max,video_hallway_bb_2d_br_x_mean,video_hallway_bb_2d_br_x_std,video_hallway_bb_2d_br_x_min,video_hallway_bb_2d_br_x_median,video_hallway_bb_2d_br_x_max,video_hallway_bb_2d_br_y_mean,video_hallway_bb_2d_br_y_std,video_hallway_bb_2d_br_y_min,video_hallway_bb_2d_br_y_median,video_hallway_bb_2d_br_y_max,video_hallway_bb_2d_tl_x_mean,video_hallway_bb_2d_tl_x_std,video_hallway_bb_2d_tl_x_min,video_hallway_bb_2d_tl_x_median,video_hallway_bb_2d_tl_x_max,video_hallway_bb_2d_tl_y_mean,video_hallway_bb_2d_tl_y_std,video_hallway_bb_2d_tl_y_min,video_hallway_bb_2d_tl_y_median,video_hallway_bb_2d_tl_y_max,video_hallway_centre_3d_x_mean,video_hallway_centre_3d_x_std,video_hallway_centre_3d_x_min,video_hallway_centre_3d_x_median,video_hallway_centre_3d_x_max,video_hallway_centre_3d_y_mean,video_hallway_centre_3d_y_std,video_hallway_centre_3d_y_min,video_hallway_centre_3d_y_median,video_hallway_centre_3d_y_max,video_hallway_centre_3d_z_mean,video_hallway_centre_3d_z_std,video_hallway_centre_3d_z_min,video_hallway_centre_3d_z_median,video_hallway_centre_3d_z_max,video_hallway_bb_3d_brb_x_mean,video_hallway_bb_3d_brb_x_std,video_hallway_bb_3d_brb_x_min,video_hallway_bb_3d_brb_x_median,video_hallway_bb_3d_brb_x_max,video_hallway_bb_3d_brb_y_mean,video_hallway_bb_3d_brb_y_std,video_hallway_bb_3d_brb_y_min,video_hallway_bb_3d_brb_y_median,video_hallway_bb_3d_brb_y_max,video_hallway_bb_3d_brb_z_mean,video_hallway_bb_3d_brb_z_std,video_hallway_bb_3d_brb_z_min,video_hallway_bb_3d_brb_z_median,video_hallway_bb_3d_brb_z_max,video_hallway_bb_3d_flt_x_mean,video_hallway_bb_3d_flt_x_std,video_hallway_bb_3d_flt_x_min,video_hallway_bb_3d_flt_x_median,video_hallway_bb_3d_flt_x_max,video_hallway_bb_3d_flt_y_mean,video_hallway_bb_3d_flt_y_std,video_hallway_bb_3d_flt_y_min,video_hallway_bb_3d_flt_y_median,video_hallway_bb_3d_flt_y_max,video_hallway_bb_3d_flt_z_mean,video_hallway_bb_3d_flt_z_std,video_hallway_bb_3d_flt_z_min,video_hallway_bb_3d_flt_z_median,video_hallway_bb_3d_flt_z_max
383.00,384.00,-0.1293,0.1471356857,-0.32,-0.17,0.158,0.8736,0.1209687563,0.656,0.863,1.1,0.4426,0.1127246202,0.112,0.456,0.598,-73.65,2.4550967394,-79,-73,-71,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.176063275,1.5902206372,166.617767334,169.185836792,171.58203125,71.8443677179,0.5649131106,71.2856292725,71.7624816895,73.7244110107,188.793103448,2.7465252071,185,187,195,135,0,135,135,135,146,0,146,146,146,26.5517241379,2.0271639251,24,26,30,113.815259736,18.7252520309,83.450012207,114.155082703,141.970977783,598.272311507,10.6309387032,567.239807129,601.420898438,613.123596191,3542.71385035,32.4238995034,3493.36254883,3543.90283203,3596.00488281,360.445188325,31.3200622046,317.121520996,343.163208008,432.954925537,-187.924749966,1.7054976136,-190.727859497,-187.987289429,-185.328872681,3572.71385035,32.4238995034,3523.36254883,3573.90283203,3626.00488281,-172.450789353,1.5917957427,-175.067016602,-172.509155273,-170.02796936,1151.0230292,24.2186063871,1093.73974609,1151.44555664,1200.45996094,3512.71385035,32.4238995034,3463.36254883,3513.90283203,3566.00488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.00,385.00,-0.2353,0.1881279086,-0.49,-0.289,0.12,0.8139,0.1184676749,0.588,0.83,1.04,0.516,0.0788289287,0.39,0.512,0.646,-74.1,2.2338307904,-78,-73,-72,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.859413147,0.4660462022,166.284576416,166.715049744,167.68788147,71.4282536825,0.3369959309,70.6914520264,71.4600067138,72.3043823242,186.8,1.1944315245,185,187,189,135,0,135,135,135,146,0,146,146,146,26.0666666667,2.0319667539,24,26,30,86.2280489604,5.6042161772,79.0463104248,84.5855674744,96.3262405396,610.704115804,4.6967852275,597.406616211,612.346710205,617.660888672,3585.52902018,13.4177437545,3569.14379883,3581.25415039,3609.77832031,339.742457072,14.2812782922,317.952819824,341.635894775,366.818359375,-190.176827494,0.7057741878,-191.452346802,-189.951972962,-189.314956665,3615.52902018,13.4177437545,3599.14379883,3611.25415039,3639.77832031,-174.552729289,0.6587207761,-175.743209839,-174.342857361,-173.748321533,1171.12982992,24.0008767577,1117.81799316,1172.12115479,1204.47070312,3555.52902018,13.4177437545,3539.14379883,3551.25415039,3579.77832031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.00,386.00,-0.3259,0.1161679388,-0.588,-0.306,-0.178,0.6938,0.0611813697,0.584,0.678,0.828,0.676,0.0547539953,0.572,0.678,0.792,-71.95,1.2031209416,-74,-71,-71,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.41944987,0.4808791937,167.604995728,168.475090026,169.131835938,72.2198638916,0.8610414388,70.6333007812,72.4539031983,73.7575378418,187.733333333,0.9637888197,187,187,189,135,0,135,135,135,146,0,146,146,146,25,1.6124515497,24,24,30,105.3639829,6.0420097798,95.2787322998,105.962310791,114.466018677,597.928155518,10.642511187,580.400634766,594.915374756,619.297729492,3568.69379069,4.2645179404,3561.59985352,3568.86596679,3579.25366211,349.982759603,12.2900120099,340.052764893,340.952224731,367.036987305,-189.291293844,0.2243129778,-189.846740723,-189.300346375,-188.918151855,3598.69379069,4.2645179404,3591.59985352,3598.86596679,3609.25366211,-173.726234436,0.2093599136,-174.244644165,-173.734680175,-173.377960205,1178.86111247,20.3003948413,1116.04333496,1190.30975341,1194.82080078,3538.69379069,4.2645179404,3531.59985352,3538.86596679,3549.25366211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.00,387.00,-0.2876,0.0226415547,-0.322,-0.289,-0.25,0.6582,0.048727405,0.574,0.653,0.76,0.7443,0.0385293395,0.652,0.744,0.816,-74.15,2.0316249654,-78,-73,-73,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.57489382,0.2661895927,169.093261719,169.59576416,170.027542114,72.844916245,0.2162007528,72.5666503906,72.792640686,73.3260650635,188.379310345,1.0639481807,187,189,191,135,0,135,135,135,146,0,146,146,146,25.7931034483,1.9186796887,24,26,32,119.648212827,3.4459760995,113.812316895,119.637451172,125.595748901,589.233768858,2.3558109167,584.17590332,589.785583496,592.556091309,3563.41578832,6.716050716,3554.53417969,3561.10351562,3572.75854492,357.593809983,13.1221865232,339.42074585,364.676330566,390.360290527,-189.013671349,0.3532640434,-189.505096436,-188.892044067,-188.54649353,3593.41578832,6.716050716,3584.53417969,3591.10351562,3602.75854492,-173.467117836,0.3297134451,-173.925796509,-173.353591919,-173.031097412,1167.27082772,23.8129112034,1087.74462891,1167.46936035,1191.44689941,3533.41578832,6.716050716,3524.53417969,3531.10351562,3542.75854492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.00,388.00,-0.2876,0.0611509607,-0.464,-0.281,-0.186,0.6505,0.0447342151,0.566,0.654,0.75,0.7355,0.0619027463,0.52,0.732,0.824,-77.95,2.5782746169,-81,-77,-75,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.195150757,0.4764446933,168.472915649,169.271659852,169.762069702,72.0881952922,0.6702693867,71.0746307373,72.137840271,72.9776000977,187,0,187,187,187,135,0,135,135,135,146,0,146,146,146,27.2,3.0375428666,24,26,32,115.036528524,5.5160036363,106.414825439,116.167263031,121.54977417,599.558654785,10.8145903569,585.273864746,599.690307617,614.832702637,3568.37658691,15.6209239068,3548.70336914,3576.54528808,3587.67236328,340.694404093,1.4789853392,338.831756592,341.467834473,342.52130127,-189.274607849,0.821660767,-190.28956604,-189.704284668,-188.23979187,3598.37658691,15.6209239068,3578.70336914,3606.54528808,3617.67236328,-173.710659281,0.7668842788,-174.657943726,-174.111686707,-172.744842529,1151.53753662,40.4319324461,1085.82495117,1170.51397705,1197.22058105,3538.37658691,15.6209239068,3518.70336914,3546.54528808,3557.67236328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.00,389.00,-0.2492,0.2021686425,-0.616,-0.23,0.162,0.7231,0.1247629352,0.432,0.715,0.994,0.672,0.0923450053,0.486,0.678,0.886,-73.35,1.4585952146,-75,-73,-71,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.739086914,0.2239564805,168.421157837,168.679199219,169.136199951,71.6323137919,0.2637630023,71.0018157959,71.6636428833,72.1410980225,189.666666667,1.8135294012,187,191,193,135,0,135,135,135,146,0,146,146,146,26.6666666667,2.9363620727,24,25,32,110.104994965,2.6129538287,106.510147095,109.637641906,114.898788452,609.424249267,4.1121667781,599.768066406,609.876373291,617.987792969,3593.09322103,10.9010396077,3570.75634766,3596.89709473,3606.82373047,376.927459717,23.2685827533,341.89755249,391.772460938,419.682769775,-190.574704488,0.5733946837,-191.296936035,-190.774787903,-189.399780273,3623.09322103,10.9010396077,3600.75634766,3626.89709473,3636.82373047,-174.92408193,0.5351694594,-175.59815979,-175.110824585,-173.82749939,1166.14946696,36.50679412,1101.38806152,1184.64190674,1204.05664062,3563.09322103,10.9010396077,3540.75634766,3566.89709473,3576.82373047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389.00,390.00,0.0763,0.0839220472,-0.174,0.067,0.236,0.6851,0.0886441763,0.55,0.699,0.848,0.7231,0.0680925106,0.546,0.743,0.846,-72.2,2.3151673806,-74,-73,-66,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.436698124,0.4236254076,167.795684814,168.455184937,169.42779541,71.7876813165,0.3472250688,70.8650512695,71.7655181885,72.5424957275,191.137931034,0.5067909813,191,191,193,135.482758621,0.8558395618,135,135,137,145.655172414,0.7554793897,144,146,146,27.9310344828,2.2580283509,22,28,30,105.311688916,4.9459424576,97.6908187866,105.790344238,116.297424316,601.92112995,6.2121956049,586.84375,603.252197266,614.165893555,3560.23898,15.4489529178,3517.75244141,3562.60839844,3578.29052734,392.001708984,5.382027038,385.664398193,390.597045898,411.538543701,-194.89049188,10.1390939073,-214.281143188,-189.186538696,-188.826339722,3590.23898,15.4489529178,3547.75244141,3592.60839844,3608.29052734,-177.597586796,9.7425192604,-199.082809448,-173.427474976,-171.225357056,1139.72461779,27.1365573079,1112.56835938,1130.70300293,1214.04846191,3530.23898,15.4489529178,3487.75244141,3532.60839844,3548.29052734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.00,391.00,-0.0567,0.3523613344,-0.82,0.121,0.272,0.483,0.3443797323,-0.124,0.47,0.992,0.7713,0.1271224213,0.556,0.753,1.062,-66.7,1.6462077633,-69,-67,-64,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.448108419,6.4480639501,152.543624878,163.573005677,170.566162109,73.6699567159,1.6187179,70.9728240967,74.3846588135,76.2171783447,181.133333333,5.3149683808,175,180,191,143.2,2.9371187696,137,145,145,138.8,7.2956608108,128,138,150,28.1333333333,2.7292652654,24,28,32,30.2670179685,77.4946598612,-88.0441589355,42.6985206604,128.82208252,555.216457113,26.0592815887,518.040405273,543.235137939,600.338134766,3416.09353841,44.2573183741,3356.57177734,3408.77636718,3506.73535156,256.18782959,67.7132230205,178.133666992,241.123786926,384.466766357,-279.960824585,32.9134606236,-303.325378418,-297.644256592,-209.051330566,3446.09353841,44.2573183741,3386.57177734,3438.77636718,3536.73535156,-250.711973063,83.9084214344,-374.48651123,-259.750869751,-120.26411438,1091.18866374,45.4411390062,1026.5357666,1091.58538818,1168.43054199,3386.09353841,44.2573183741,3326.57177734,3378.77636718,3476.73535156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.00,392.00,-0.1669,0.7049327557,-1.43,-0.01,1.164,0.361,0.3729774792,-0.324,0.259,1.126,0.6882,0.5654749862,-0.16,0.751,1.976,-68.65,1.7399712641,-71,-68,-66,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.895676168,1.4622142122,149.240036011,150.560668945,154.922042847,74.6461003621,0.6993296398,72.4282836914,74.8179664612,75.6593322754,174.666666667,2.5342103745,173,173,183,145,0,145,145,145,127.333333333,2.2110831936,120,128,132,32.7333333333,2.803965446,26,32,38,-107.462400055,16.9741156273,-126.04385376,-111.603378296,-60.4380187988,535.637093099,9.5894904375,523.065795898,533.146057129,566.463439941,3367.82749023,17.2277116506,3329.85644531,3369.50134277,3395.69482422,174.848152669,30.8869255562,153.164581299,155.581001282,276.166503906,-297.876270549,1.5102966073,-300.31930542,-298.023010254,-294.547454834,3397.82749023,17.2277116506,3359.85644531,3399.50134277,3425.69482422,-382.365302531,26.3158970686,-471.83807373,-374.850723266,-330.311645508,1021.50409546,35.5955221313,953.650146484,1022.52166748,1108.90307617,3337.82749023,17.2277116506,3299.85644531,3339.50134277,3365.69482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392.00,393.00,-0.0147,0.1102293518,-0.288,-0.009,0.182,1.0032,0.0965326888,0.848,0.999,1.212,0.28,0.1178541471,0.02,0.29,0.44,-72.1,1.5459624834,-74,-72,-69,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.944804382,5.3984693642,155.601837158,168.797393799,172.147659302,74.4686882019,1.5043760204,72.2472686768,74.3001289367,76.483215332,193.866666667,4.5806355697,183,196,199,141,2.4221202833,139,139,145,144.2,3.771825376,132,146,146,27.4666666667,2.1249836601,24,28,32,84.3235270818,65.4256861227,-52.4145736694,106.762001037,147.886169434,550.257674154,17.4864664158,525.347900391,550.131286622,575.625854492,3446.5917155,24.1780893474,3398.48779297,3447.7791748,3498.3359375,413.191069539,57.8275892593,276.518890381,441.804031372,477.706512451,-255.851424662,28.0028245273,-301.822662354,-234.223114014,-231.370391846,3476.5917155,24.1780893474,3428.48779297,3477.7791748,3528.3359375,-189.048728943,43.7088067604,-330.740631104,-168.361557007,-167.287384033,1108.57678223,24.5674579072,1061.53723145,1106.16186523,1153.94885254,3416.5917155,24.1780893474,3368.48779297,3417.7791748,3468.3359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393.00,394.00,0.0625,0.1244746962,-0.226,0.03,0.274,0.7071,0.2498635428,0.178,0.823,0.988,0.6217,0.1913115522,0.408,0.544,1.176,-73.95,2.6734808771,-78,-74,-71,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.173122152,1.0135331229,168.106140137,168.831680297,171.500030518,73.2473335266,0.7717593141,71.7602844238,73.1931762695,74.912322998,189.866666667,1.8390818966,187,189,195,138,1,137,138,139,146,0,146,146,146,25.3333333333,2.4404006957,22,24,30,113.719383748,11.7790095426,101.161636353,109.762695312,141.060699463,580.058433024,12.7648120012,553.050292969,582.001037598,602.354431152,3537.8057373,23.5616391814,3497.93896484,3544.18725586,3565.39868164,373.550065104,21.0312230106,338.39352417,365.161651612,433.259765625,-225.128271484,11.2490546175,-238.143630981,-224.694221497,-213.062484741,3567.8057373,23.5616391814,3527.93896484,3574.18725586,3595.39868164,-172.209835815,1.1567184369,-173.564453125,-172.523124695,-170.252639771,1164.49819336,32.1376356156,1095.16052246,1169.43725586,1210.6862793,3507.8057373,23.5616391814,3467.93896484,3514.18725586,3535.39868164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
