start,end,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,pir_bath_mean,pir_bath_std,pir_bath_min,pir_bath_median,pir_bath_max,pir_bed1_mean,pir_bed1_std,pir_bed1_min,pir_bed1_median,pir_bed1_max,pir_bed2_mean,pir_bed2_std,pir_bed2_min,pir_bed2_median,pir_bed2_max,pir_hall_mean,pir_hall_std,pir_hall_min,pir_hall_median,pir_hall_max,pir_kitchen_mean,pir_kitchen_std,pir_kitchen_min,pir_kitchen_median,pir_kitchen_max,pir_living_mean,pir_living_std,pir_living_min,pir_living_median,pir_living_max,pir_stairs_mean,pir_stairs_std,pir_stairs_min,pir_stairs_median,pir_stairs_max,pir_study_mean,pir_study_std,pir_study_min,pir_study_median,pir_study_max,pir_toilet_mean,pir_toilet_std,pir_toilet_min,pir_toilet_median,pir_toilet_max,video_living_room_centre_2d_x_mean,video_living_room_centre_2d_x_std,video_living_room_centre_2d_x_min,video_living_room_centre_2d_x_median,video_living_room_centre_2d_x_max,video_living_room_centre_2d_y_mean,video_living_room_centre_2d_y_std,video_living_room_centre_2d_y_min,video_living_room_centre_2d_y_median,video_living_room_centre_2d_y_max,video_living_room_bb_2d_br_x_mean,video_living_room_bb_2d_br_x_std,video_living_room_bb_2d_br_x_min,video_living_room_bb_2d_br_x_median,video_living_room_bb_2d_br_x_max,video_living_room_bb_2d_br_y_mean,video_living_room_bb_2d_br_y_std,video_living_room_bb_2d_br_y_min,video_living_room_bb_2d_br_y_median,video_living_room_bb_2d_br_y_max,video_living_room_bb_2d_tl_x_mean,video_living_room_bb_2d_tl_x_std,video_living_room_bb_2d_tl_x_min,video_living_room_bb_2d_tl_x_median,video_living_room_bb_2d_tl_x_max,video_living_room_bb_2d_tl_y_mean,video_living_room_bb_2d_tl_y_std,video_living_room_bb_2d_tl_y_min,video_living_room_bb_2d_tl_y_median,video_living_room_bb_2d_tl_y_max,video_living_room_centre_3d_x_mean,video_living_room_centre_3d_x_std,video_living_room_centre_3d_x_min,video_living_room_centre_3d_x_median,video_living_room_centre_3d_x_max,video_living_room_centre_3d_y_mean,video_living_room_centre_3d_y_std,video_living_room_centre_3d_y_min,video_living_room_centre_3d_y_median,video_living_room_centre_3d_y_max,video_living_room_centre_3d_z_mean,video_living_room_centre_3d_z_std,video_living_room_centre_3d_z_min,video_living_room_centre_3d_z_median,video_living_room_centre_3d_z_max,video_living_room_bb_3d_brb_x_mean,video_living_room_bb_3d_brb_x_std,video_living_room_bb_3d_brb_x_min,video_living_room_bb_3d_brb_x_median,video_living_room_bb_3d_brb_x_max,video_living_room_bb_3d_brb_y_mean,video_living_room_bb_3d_brb_y_std,video_living_room_bb_3d_brb_y_min,video_living_room_bb_3d_brb_y_median,video_living_room_bb_3d_brb_y_max,video_living_room_bb_3d_brb_z_mean,video_living_room_bb_3d_brb_z_std,video_living_room_bb_3d_brb_z_min,video_living_room_bb_3d_brb_z_median,video_living_room_bb_3d_brb_z_max,video_living_room_bb_3d_flt_x_mean,video_living_room_bb_3d_flt_x_std,video_living_room_bb_3d_flt_x_min,video_living_room_bb_3d_flt_x_median,video_living_room_bb_3d_flt_x_max,video_living_room_bb_3d_flt_y_mean,video_living_room_bb_3d_flt_y_std,video_living_room_bb_3d_flt_y_min,video_living_room_bb_3d_flt_y_median,video_living_room_bb_3d_flt_y_max,video_living_room_bb_3d_flt_z_mean,video_living_room_bb_3d_flt_z_std,video_living_room_bb_3d_flt_z_min,video_living_room_bb_3d_flt_z_median,video_living_room_bb_3d_flt_z_max,video_kitchen_centre_2d_x_mean,video_kitchen_centre_2d_x_std,video_kitchen_centre_2d_x_min,video_kitchen_centre_2d_x_median,video_kitchen_centre_2d_x_max,video_kitchen_centre_2d_y_mean,video_kitchen_centre_2d_y_std,video_kitchen_centre_2d_y_min,video_kitchen_centre_2d_y_median,video_kitchen_centre_2d_y_max,video_kitchen_bb_2d_br_x_mean,video_kitchen_bb_2d_br_x_std,video_kitchen_bb_2d_br_x_min,video_kitchen_bb_2d_br_x_median,video_kitchen_bb_2d_br_x_max,video_kitchen_bb_2d_br_y_mean,video_kitchen_bb_2d_br_y_std,video_kitchen_bb_2d_br_y_min,video_kitchen_bb_2d_br_y_median,video_kitchen_bb_2d_br_y_max,video_kitchen_bb_2d_tl_x_mean,video_kitchen_bb_2d_tl_x_std,video_kitchen_bb_2d_tl_x_min,video_kitchen_bb_2d_tl_x_median,video_kitchen_bb_2d_tl_x_max,video_kitchen_bb_2d_tl_y_mean,video_kitchen_bb_2d_tl_y_std,video_kitchen_bb_2d_tl_y_min,video_kitchen_bb_2d_tl_y_median,video_kitchen_bb_2d_tl_y_max,video_kitchen_centre_3d_x_mean,video_kitchen_centre_3d_x_std,video_kitchen_centre_3d_x_min,video_kitchen_centre_3d_x_median,video_kitchen_centre_3d_x_max,video_kitchen_centre_3d_y_mean,video_kitchen_centre_3d_y_std,video_kitchen_centre_3d_y_min,video_kitchen_centre_3d_y_median,video_kitchen_centre_3d_y_max,video_kitchen_centre_3d_z_mean,video_kitchen_centre_3d_z_std,video_kitchen_centre_3d_z_min,video_kitchen_centre_3d_z_median,video_kitchen_centre_3d_z_max,video_kitchen_bb_3d_brb_x_mean,video_kitchen_bb_3d_brb_x_std,video_kitchen_bb_3d_brb_x_min,video_kitchen_bb_3d_brb_x_median,video_kitchen_bb_3d_brb_x_max,video_kitchen_bb_3d_brb_y_mean,video_kitchen_bb_3d_brb_y_std,video_kitchen_bb_3d_brb_y_min,video_kitchen_bb_3d_brb_y_median,video_kitchen_bb_3d_brb_y_max,video_kitchen_bb_3d_brb_z_mean,video_kitchen_bb_3d_brb_z_std,video_kitchen_bb_3d_brb_z_min,video_kitchen_bb_3d_brb_z_median,video_kitchen_bb_3d_brb_z_max,video_kitchen_bb_3d_flt_x_mean,video_kitchen_bb_3d_flt_x_std,video_kitchen_bb_3d_flt_x_min,video_kitchen_bb_3d_flt_x_median,video_kitchen_bb_3d_flt_x_max,video_kitchen_bb_3d_flt_y_mean,video_kitchen_bb_3d_flt_y_std,video_kitchen_bb_3d_flt_y_min,video_kitchen_bb_3d_flt_y_median,video_kitchen_bb_3d_flt_y_max,video_kitchen_bb_3d_flt_z_mean,video_kitchen_bb_3d_flt_z_std,video_kitchen_bb_3d_flt_z_min,video_kitchen_bb_3d_flt_z_median,video_kitchen_bb_3d_flt_z_max,video_hallway_centre_2d_x_mean,video_hallway_centre_2d_x_std,video_hallway_centre_2d_x_min,video_hallway_centre_2d_x_median,video_hallway_centre_2d_x_max,video_hallway_centre_2d_y_mean,video_hallway_centre_2d_y_std,video_hallway_centre_2d_y_min,video_hallway_centre_2d_y_median,video_hallway_centre_2d_y_max,video_hallway_bb_2d_br_x_mean,video_hallway_bb_2d_br_x_std,video_hallway_bb_2d_br_x_min,video_hallway_bb_2d_br_x_median,video_hallway_bb_2d_br_x_max,video_hallway_bb_2d_br_y_mean,video_hallway_bb_2d_br_y_std,video_hallway_bb_2d_br_y_min,video_hallway_bb_2d_br_y_median,video_hallway_bb_2d_br_y_max,video_hallway_bb_2d_tl_x_mean,video_hallway_bb_2d_tl_x_std,video_hallway_bb_2d_tl_x_min,video_hallway_bb_2d_tl_x_median,video_hallway_bb_2d_tl_x_max,video_hallway_bb_2d_tl_y_mean,video_hallway_bb_2d_tl_y_std,video_hallway_bb_2d_tl_y_min,video_hallway_bb_2d_tl_y_median,video_hallway_bb_2d_tl_y_max,video_hallway_centre_3d_x_mean,video_hallway_centre_3d_x_std,video_hallway_centre_3d_x_min,video_hallway_centre_3d_x_median,video_hallway_centre_3d_x_max,video_hallway_centre_3d_y_mean,video_hallway_centre_3d_y_std,video_hallway_centre_3d_y_min,video_hallway_centre_3d_y_median,video_hallway_centre_3d_y_max,video_hallway_centre_3d_z_mean,video_hallway_centre_3d_z_std,video_hallway_centre_3d_z_min,video_hallway_centre_3d_z_median,video_hallway_centre_3d_z_max,video_hallway_bb_3d_brb_x_mean,video_hallway_bb_3d_brb_x_std,video_hallway_bb_3d_brb_x_min,video_hallway_bb_3d_brb_x_median,video_hallway_bb_3d_brb_x_max,video_hallway_bb_3d_brb_y_mean,video_hallway_bb_3d_brb_y_std,video_hallway_bb_3d_brb_y_min,video_hallway_bb_3d_brb_y_median,video_hallway_bb_3d_brb_y_max,video_hallway_bb_3d_brb_z_mean,video_hallway_bb_3d_brb_z_std,video_hallway_bb_3d_brb_z_min,video_hallway_bb_3d_brb_z_median,video_hallway_bb_3d_brb_z_max,video_hallway_bb_3d_flt_x_mean,video_hallway_bb_3d_flt_x_std,video_hallway_bb_3d_flt_x_min,video_hallway_bb_3d_flt_x_median,video_hallway_bb_3d_flt_x_max,video_hallway_bb_3d_flt_y_mean,video_hallway_bb_3d_flt_y_std,video_hallway_bb_3d_flt_y_min,video_hallway_bb_3d_flt_y_median,video_hallway_bb_3d_flt_y_max,video_hallway_bb_3d_flt_z_mean,video_hallway_bb_3d_flt_z_std,video_hallway_bb_3d_flt_z_min,video_hallway_bb_3d_flt_z_median,video_hallway_bb_3d_flt_z_max
380.00,381.00,0.3316,0.317791504,-0.18,0.446,0.672,-0.1668,0.2199830903,-0.592,-0.149,0.176,0.9289,0.1014898517,0.67,0.915,1.132,-71.8,1.166190379,-74,-71,-71,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.116001524,0.5573719957,169.159454346,170.086700439,171.936401367,76.8804279196,1.0745807643,75.6038970947,76.4323883057,79.4678192139,200.448275862,2.9663190576,195,201,205,141.689655172,1.4167336955,139,141,143,153.103448276,1.1247935469,152,154,156,33.5172413793,0.8558395618,32,34,34,126.495928271,7.0034942111,114.423446655,125.745903015,149.129898071,539.185177507,13.5558041236,507.967559814,545.100097656,554.883483887,3565.88470669,5.8829962309,3555.08789062,3567.91479492,3574.97119141,510.010710618,37.0543045745,441.58770752,517.44934082,567.429077148,-273.490921547,17.7647657122,-290.75302124,-265.331390381,-239.187835693,3595.88470669,5.8829962309,3585.08789062,3597.91479492,3604.97119141,-85.5044555664,13.9011201128,-99.3954772949,-74.5862426758,-49.5746383667,1072.31534129,10.8556763293,1063.18493652,1067.15075684,1093.34997559,3535.88470669,5.8829962309,3525.08789062,3537.91479492,3544.97119141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.00,382.00,0.1494,0.3150733883,-0.388,0.084,0.734,-0.5123,0.2319562674,-0.898,-0.443,-0.058,0.7864,0.2280110524,0.176,0.902,0.978,-72,1.5491933385,-75,-71,-71,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.19890213,0.5537531064,170.107711792,171.090789795,172.127105713,76.8376522064,0.2853704736,76.2865142822,77.0010032654,77.2005004883,199,2.19089023,197,198,203,141,0,141,141,141,155.9,0.4358898944,154,156,156,34,0,34,34,34,140.103779602,6.8787040132,126.537475586,138.797798156,151.763519287,539.990209961,3.4154522143,535.771972656,538.815734863,546.02722168,3567.69320068,4.4441911745,3557.02807617,3567.93896485,3574.59350586,492.008773804,27.4258491187,466.314086914,479.788757325,542.773254395,-264.934054565,0.327266938,-265.442199707,-264.952163697,-264.148681641,3597.69320068,4.4441911745,3587.02807617,3597.93896485,3604.59350586,-50.8612714767,5.3904401375,-74.3561401367,-49.6428489685,-49.47240448,1066.87398071,1.3402469904,1063.65771484,1066.94812012,1068.95495605,3537.69320068,4.4441911745,3527.02807617,3537.93896485,3544.59350586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382.00,383.00,0.4896,0.2611065683,0.008,0.535,0.894,-0.1327,0.2850019474,-0.826,-0.032,0.254,0.9185,0.1437523913,0.638,0.927,1.184,-70.6,1.8547236991,-73,-71,-68,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.38410759,0.8537334549,170.831176758,172.425041198,173.90802002,75.8625100454,0.9490054726,74.3725280762,75.4532585144,77.188659668,202.083333333,1.2883020695,201,201,205,141,0,141,141,141,157.333333333,0.9428090416,156,158,158,34,0,34,34,34,154.79246521,10.1006887371,136.285919189,155.313941956,172.801605225,551.876998901,14.0069556653,531.913696289,557.170501709,573.721801758,3565.37278239,15.4951077084,3543.13671875,3564.66101075,3593.11669922,530.612841288,17.5574143768,513.721862793,520.039703369,571.727844238,-264.763181051,1.1410586025,-266.806243896,-264.710754394,-263.125732422,3595.37278239,15.4951077084,3573.13671875,3594.66101075,3623.11669922,-33.0873456796,11.7871573207,-49.9786071777,-24.7998371124,-24.6387748718,1066.17420451,4.672922126,1059.46838379,1065.95953369,1074.54101562,3535.37278239,15.4951077084,3513.13671875,3534.66101075,3563.11669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.00,384.00,0.0149,0.2371273708,-0.384,0,0.414,-0.6518,0.1937915375,-1.034,-0.653,-0.322,0.6939,0.2683046589,0.2,0.659,1.184,-72.2,2.4819347292,-76,-73,-69,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.324510362,0.7564672341,171.991455078,173.696838379,174.387924194,78.2070541382,1.7621622256,74.8511657715,78.7909011841,80.4880828857,199.296296296,1.2999947241,197,199,201,141,0,141,141,141,159.481481481,1.5956043873,152,160,160,34.5925925926,1.3125959368,32,34,38,165.784923412,8.5498046476,150.258911133,169.733459473,177.472564697,520.266529224,24.7684736848,489.157165527,508.469512939,566.30670166,3549.21546767,22.852733032,3492.97705078,3547.0222168,3578.44238281,493.283806695,18.6192044185,459.401641846,489.19354248,518.635742188,-263.573354085,1.6828759721,-265.725616455,-263.411834717,-259.431945801,3579.21546767,22.852733032,3522.97705078,3577.0222168,3608.44238281,-6.3584036651,19.434292315,-97.1480789185,0,0,1054.0609583,21.4615374992,1006.53295898,1060.64013672,1092.6628418,3519.21546767,22.852733032,3462.97705078,3517.0222168,3548.44238281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.00,385.00,0.1607,0.2244319719,-0.346,0.22,0.414,-0.9485,0.0473112037,-1.072,-0.937,-0.846,0.2492,0.0502290752,0.126,0.255,0.332,-73.4,1.7435595774,-76,-74,-71,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.247912407,3.8688120659,160.051849365,164.547103882,172.022338867,77.4156570435,0.4101526179,76.6721191406,77.3430557251,78.1159591675,187.625,5.1826031104,181,186,197,139.25,0.6614378278,139,139,141,126.125,12.439227267,112,120,148,36,1.5811388301,34,36,38,64.2870519161,47.2698888849,0.6388511658,55.8948135376,147.089706421,522.829143524,6.3502434753,512.352355957,523.364990235,533.072021484,3501.10916138,11.1406640385,3484.90576172,3505.5168457,3513.16015625,341.870416641,63.0892972563,260.796112061,322.387542725,456.576446533,-238.350701332,7.8774400539,-259.1378479,-235.882118225,-234.186401367,3531.10916138,11.1406640385,3514.90576172,3535.5168457,3543.16015625,-412.789106369,152.519334863,-586.19720459,-487.861968994,-145.554000854,1022.46899795,20.5072029948,993.446655273,1020.87088013,1050.42822266,3471.10916138,11.1406640385,3454.90576172,3475.5168457,3483.16015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.00,386.00,0.2726,0.0908143161,0.158,0.226,0.414,-0.9372,0.0804820477,-1.118,-0.914,-0.84,0.2108,0.0538122663,0.126,0.218,0.318,-71.6,1.8547236991,-74,-72,-69,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.165310199,2.3866210207,157.651901245,159.316932678,165.010025024,77.9393448463,0.7990375769,76.8451385498,77.8589897156,79.1342010498,183.846153846,2.8378256532,181,183,189,140.769230769,0.6389710664,139,141,141,127.846153846,8.7340725706,112,122,146,36.4615384615,1.8652854851,34,36,40,1.9883603316,29.3968611389,-29.0476894379,-8.4332389832,61.53074646,519.113879864,10.5571530203,501.893707275,520.164855957,533.614379883,3519.50507061,7.6551212258,3502.33203125,3522.62182618,3527.78271484,296.754639846,34.7910395459,261.200195312,286.603042603,359.421356201,-258.512640146,7.958769618,-261.995056152,-261.602600097,-236.323883057,3549.50507061,7.6551212258,3532.33203125,3552.62182618,3557.78271484,-393.632210365,107.333465078,-588.199951172,-464.747817993,-170.468322754,1022.21656917,22.7560975525,979.719482422,1025.6729126,1053.9588623,3489.50507061,7.6551212258,3472.33203125,3492.62182618,3497.78271484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.00,387.00,-0.061,0.1731213447,-0.288,-0.038,0.198,-0.9073,0.1719154152,-1.188,-0.945,-0.574,0.0546,0.2639470401,-0.48,0.119,0.518,-71.8,2.561249695,-75,-72,-68,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.240827288,3.5860487338,165.034713745,174.983863831,176.756790161,81.1293174199,1.2159187402,78.6460113525,81.5646209717,82.6598510742,197.785714286,3.6777044748,191,197,203,141,0,141,141,141,157,5.3318450304,146,158,162,36.7142857143,0.9583148475,36,36,38,160.386308398,43.1063685573,61.8242263794,180.591781616,202.92755127,471.390563965,16.7485004361,450.742126465,465.71887207,508.414001465,3457.87901088,17.0587844624,3435.67138672,3453.78027344,3505.94921875,462.005870274,43.6733026148,383.928070068,453.816101074,526.369140625,-256.847339085,1.25620912,-260.387237549,-256.545516968,-255.211959839,3487.87901088,17.0587844624,3465.67138672,3483.78027344,3535.94921875,-36.2806394441,64.5321678853,-170.645889282,-23.8975086212,24.0638389587,1001.15809413,14.6128768548,979.289428711,1008.39163208,1023.87554932,3427.87901088,17.0587844624,3405.67138672,3423.78027344,3475.94921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.00,388.00,0.4015,0.0792688463,0.226,0.401,0.544,-0.7185,0.1590105342,-1.256,-0.664,-0.558,0.7173,0.0723139682,0.6,0.707,0.962,-71,0,-71,-71,-71,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.187856038,0.6554305695,173.717269897,175.151535034,176.293273926,80.7557669745,0.6405215096,79.1216278076,80.8118209839,81.6717681885,197.444444444,1.5713484026,197,197,205,141,0,141,141,141,161.703703704,0.710493559,160,162,162,35.9259259259,0.3777051492,34,36,36,185.824663515,7.3345094929,168.959960938,186.00793457,197.539154053,480.264112684,9.7060938558,464.690490723,480.090820312,503.597961426,3489.6642976,16.0135077091,3455.89477539,3494.16601562,3513.14404297,462.137570982,19.1621599257,452.283355713,457.300933838,554.135925293,-259.188005235,1.1792352063,-260.917053223,-259.519500732,-256.70123291,3519.6642976,16.0135077091,3485.89477539,3524.16601562,3543.14404297,20.6639284911,8.6181664097,0,24.2899303436,24.4285449982,1019.9804145,7.0435520953,1009.13153076,1020.40478516,1046.875,3459.6642976,16.0135077091,3425.89477539,3464.16601562,3483.14404297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.00,389.00,0.2314,0.1078222612,0.062,0.251,0.492,-0.8707,0.104705826,-1.104,-0.893,-0.592,0.054,0.3921703711,-0.36,-0.163,0.816,-68.6,2.3323807579,-73,-67,-67,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.004151564,0.5628856831,174.770599365,176.237892151,176.865875244,83.1418134249,1.0083772725,81.2130966187,83.4267196655,84.661315918,210.923076923,6.5511189703,197,213,221,141,0,141,141,141,162.384615385,0.9638433912,160,162,164,37.3846153846,0.9230769231,36,38,38,194.797985957,6.3751500689,181.07723999,197.351364135,204.414657593,448.692788931,13.2563080307,430.256591797,444.020187378,475.500549316,3471.33466046,10.7821043593,3456.27587891,3470.14331054,3496.00024414,625.07437838,79.4544332404,455.388549805,648.876403808,750.622070312,-257.838213407,0.7939896368,-259.654571533,-257.750473022,-256.729278564,3501.33466046,10.7821043593,3486.27587891,3500.14331054,3526.00024414,28.7588114372,11.5739825848,0,24.1618585586,48.1973495483,996.991659312,13.2821765751,985.214233398,989.44946289,1020.94506836,3441.33466046,10.7821043593,3426.27587891,3440.14331054,3466.00024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389.00,390.00,0.2387,0.0599475604,0.076,0.232,0.376,-0.9119,0.0656946725,-1.086,-0.893,-0.826,-0.2064,0.0598284213,-0.282,-0.225,-0.024,-68.6,1.2,-71,-68,-68,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.691372958,0.7151772733,175.176589966,176.693283081,178.142227173,83.1303808039,0.7586151168,81.9237060547,83.3716049194,84.1199035645,213.272727273,0.9136250565,211,213,215,141,0,141,141,141,161.454545455,2.775334095,156,162,164,38.1818181818,1.0285189545,36,38,40,201.794179743,7.9376216415,183.322769165,202.222015381,216.380950928,445.820924239,9.8799831067,430.349395752,442.060119629,463.449371338,3448.16566051,16.7457982935,3401.21337891,3451.46374512,3476.25830078,649.770677046,12.4634582801,624.620483398,646.827667237,676.240356445,-256.13204956,1.2331624526,-258.200775146,-256.374938964,-252.674468994,3478.16566051,16.7457982935,3431.21337891,3481.46374512,3506.25830078,17.3815760179,33.2737556474,-48.0347938538,23.991030693,48.1627616882,980.705846613,13.5127748503,960.696777344,981.714385986,1015.12988281,3418.16566051,16.7457982935,3371.21337891,3421.46374512,3446.25830078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.00,391.00,0.1646,0.1582922613,-0.058,0.098,0.482,-0.9359,0.1278600407,-1.188,-0.949,-0.728,0.0346,0.142152172,-0.188,0.041,0.294,-70.4,1.0198039027,-72,-70,-69,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.610526756,4.5199670359,161.138458252,166.999069214,174.823547363,80.7388608014,1.2706454234,77.9916992188,80.8937835693,82.5085449219,201.148148148,12.4475304816,183,199,223,141,0,141,141,141,139.259259259,9.5552684424,126,140,154,37.6296296296,1.4439695326,36,38,40,92.0979179099,54.5605876107,13.7776985168,84.8623046875,179.197311401,475.471379033,16.1023380187,452.753662109,474.129974365,510.376647949,3453.40528248,10.4293091011,3439.40991211,3451.16772461,3469.69726562,502.481828478,151.408817934,280.57232666,477.927032471,768.215332031,-256.517892908,0.7680130752,-257.71762085,-256.353118896,-255.48727417,3483.40528248,10.4293091011,3469.40991211,3481.16772461,3499.69726562,-249.112492879,114.871644387,-406.917663574,-240.392044067,-71.8259429932,988.834723579,17.5888208783,958.67956543,986.974914551,1012.66949463,3423.40528248,10.4293091011,3409.40991211,3421.16772461,3439.69726562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
