start,end,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,pir_bath_mean,pir_bath_std,pir_bath_min,pir_bath_median,pir_bath_max,pir_bed1_mean,pir_bed1_std,pir_bed1_min,pir_bed1_median,pir_bed1_max,pir_bed2_mean,pir_bed2_std,pir_bed2_min,pir_bed2_median,pir_bed2_max,pir_hall_mean,pir_hall_std,pir_hall_min,pir_hall_median,pir_hall_max,pir_kitchen_mean,pir_kitchen_std,pir_kitchen_min,pir_kitchen_median,pir_kitchen_max,pir_living_mean,pir_living_std,pir_living_min,pir_living_median,pir_living_max,pir_stairs_mean,pir_stairs_std,pir_stairs_min,pir_stairs_median,pir_stairs_max,pir_study_mean,pir_study_std,pir_study_min,pir_study_median,pir_study_max,pir_toilet_mean,pir_toilet_std,pir_toilet_min,pir_toilet_median,pir_toilet_max,video_living_room_centre_2d_x_mean,video_living_room_centre_2d_x_std,video_living_room_centre_2d_x_min,video_living_room_centre_2d_x_median,video_living_room_centre_2d_x_max,video_living_room_centre_2d_y_mean,video_living_room_centre_2d_y_std,video_living_room_centre_2d_y_min,video_living_room_centre_2d_y_median,video_living_room_centre_2d_y_max,video_living_room_bb_2d_br_x_mean,video_living_room_bb_2d_br_x_std,video_living_room_bb_2d_br_x_min,video_living_room_bb_2d_br_x_median,video_living_room_bb_2d_br_x_max,video_living_room_bb_2d_br_y_mean,video_living_room_bb_2d_br_y_std,video_living_room_bb_2d_br_y_min,video_living_room_bb_2d_br_y_median,video_living_room_bb_2d_br_y_max,video_living_room_bb_2d_tl_x_mean,video_living_room_bb_2d_tl_x_std,video_living_room_bb_2d_tl_x_min,video_living_room_bb_2d_tl_x_median,video_living_room_bb_2d_tl_x_max,video_living_room_bb_2d_tl_y_mean,video_living_room_bb_2d_tl_y_std,video_living_room_bb_2d_tl_y_min,video_living_room_bb_2d_tl_y_median,video_living_room_bb_2d_tl_y_max,video_living_room_centre_3d_x_mean,video_living_room_centre_3d_x_std,video_living_room_centre_3d_x_min,video_living_room_centre_3d_x_median,video_living_room_centre_3d_x_max,video_living_room_centre_3d_y_mean,video_living_room_centre_3d_y_std,video_living_room_centre_3d_y_min,video_living_room_centre_3d_y_median,video_living_room_centre_3d_y_max,video_living_room_centre_3d_z_mean,video_living_room_centre_3d_z_std,video_living_room_centre_3d_z_min,video_living_room_centre_3d_z_median,video_living_room_centre_3d_z_max,video_living_room_bb_3d_brb_x_mean,video_living_room_bb_3d_brb_x_std,video_living_room_bb_3d_brb_x_min,video_living_room_bb_3d_brb_x_median,video_living_room_bb_3d_brb_x_max,video_living_room_bb_3d_brb_y_mean,video_living_room_bb_3d_brb_y_std,video_living_room_bb_3d_brb_y_min,video_living_room_bb_3d_brb_y_median,video_living_room_bb_3d_brb_y_max,video_living_room_bb_3d_brb_z_mean,video_living_room_bb_3d_brb_z_std,video_living_room_bb_3d_brb_z_min,video_living_room_bb_3d_brb_z_median,video_living_room_bb_3d_brb_z_max,video_living_room_bb_3d_flt_x_mean,video_living_room_bb_3d_flt_x_std,video_living_room_bb_3d_flt_x_min,video_living_room_bb_3d_flt_x_median,video_living_room_bb_3d_flt_x_max,video_living_room_bb_3d_flt_y_mean,video_living_room_bb_3d_flt_y_std,video_living_room_bb_3d_flt_y_min,video_living_room_bb_3d_flt_y_median,video_living_room_bb_3d_flt_y_max,video_living_room_bb_3d_flt_z_mean,video_living_room_bb_3d_flt_z_std,video_living_room_bb_3d_flt_z_min,video_living_room_bb_3d_flt_z_median,video_living_room_bb_3d_flt_z_max,video_kitchen_centre_2d_x_mean,video_kitchen_centre_2d_x_std,video_kitchen_centre_2d_x_min,video_kitchen_centre_2d_x_median,video_kitchen_centre_2d_x_max,video_kitchen_centre_2d_y_mean,video_kitchen_centre_2d_y_std,video_kitchen_centre_2d_y_min,video_kitchen_centre_2d_y_median,video_kitchen_centre_2d_y_max,video_kitchen_bb_2d_br_x_mean,video_kitchen_bb_2d_br_x_std,video_kitchen_bb_2d_br_x_min,video_kitchen_bb_2d_br_x_median,video_kitchen_bb_2d_br_x_max,video_kitchen_bb_2d_br_y_mean,video_kitchen_bb_2d_br_y_std,video_kitchen_bb_2d_br_y_min,video_kitchen_bb_2d_br_y_median,video_kitchen_bb_2d_br_y_max,video_kitchen_bb_2d_tl_x_mean,video_kitchen_bb_2d_tl_x_std,video_kitchen_bb_2d_tl_x_min,video_kitchen_bb_2d_tl_x_median,video_kitchen_bb_2d_tl_x_max,video_kitchen_bb_2d_tl_y_mean,video_kitchen_bb_2d_tl_y_std,video_kitchen_bb_2d_tl_y_min,video_kitchen_bb_2d_tl_y_median,video_kitchen_bb_2d_tl_y_max,video_kitchen_centre_3d_x_mean,video_kitchen_centre_3d_x_std,video_kitchen_centre_3d_x_min,video_kitchen_centre_3d_x_median,video_kitchen_centre_3d_x_max,video_kitchen_centre_3d_y_mean,video_kitchen_centre_3d_y_std,video_kitchen_centre_3d_y_min,video_kitchen_centre_3d_y_median,video_kitchen_centre_3d_y_max,video_kitchen_centre_3d_z_mean,video_kitchen_centre_3d_z_std,video_kitchen_centre_3d_z_min,video_kitchen_centre_3d_z_median,video_kitchen_centre_3d_z_max,video_kitchen_bb_3d_brb_x_mean,video_kitchen_bb_3d_brb_x_std,video_kitchen_bb_3d_brb_x_min,video_kitchen_bb_3d_brb_x_median,video_kitchen_bb_3d_brb_x_max,video_kitchen_bb_3d_brb_y_mean,video_kitchen_bb_3d_brb_y_std,video_kitchen_bb_3d_brb_y_min,video_kitchen_bb_3d_brb_y_median,video_kitchen_bb_3d_brb_y_max,video_kitchen_bb_3d_brb_z_mean,video_kitchen_bb_3d_brb_z_std,video_kitchen_bb_3d_brb_z_min,video_kitchen_bb_3d_brb_z_median,video_kitchen_bb_3d_brb_z_max,video_kitchen_bb_3d_flt_x_mean,video_kitchen_bb_3d_flt_x_std,video_kitchen_bb_3d_flt_x_min,video_kitchen_bb_3d_flt_x_median,video_kitchen_bb_3d_flt_x_max,video_kitchen_bb_3d_flt_y_mean,video_kitchen_bb_3d_flt_y_std,video_kitchen_bb_3d_flt_y_min,video_kitchen_bb_3d_flt_y_median,video_kitchen_bb_3d_flt_y_max,video_kitchen_bb_3d_flt_z_mean,video_kitchen_bb_3d_flt_z_std,video_kitchen_bb_3d_flt_z_min,video_kitchen_bb_3d_flt_z_median,video_kitchen_bb_3d_flt_z_max,video_hallway_centre_2d_x_mean,video_hallway_centre_2d_x_std,video_hallway_centre_2d_x_min,video_hallway_centre_2d_x_median,video_hallway_centre_2d_x_max,video_hallway_centre_2d_y_mean,video_hallway_centre_2d_y_std,video_hallway_centre_2d_y_min,video_hallway_centre_2d_y_median,video_hallway_centre_2d_y_max,video_hallway_bb_2d_br_x_mean,video_hallway_bb_2d_br_x_std,video_hallway_bb_2d_br_x_min,video_hallway_bb_2d_br_x_median,video_hallway_bb_2d_br_x_max,video_hallway_bb_2d_br_y_mean,video_hallway_bb_2d_br_y_std,video_hallway_bb_2d_br_y_min,video_hallway_bb_2d_br_y_median,video_hallway_bb_2d_br_y_max,video_hallway_bb_2d_tl_x_mean,video_hallway_bb_2d_tl_x_std,video_hallway_bb_2d_tl_x_min,video_hallway_bb_2d_tl_x_median,video_hallway_bb_2d_tl_x_max,video_hallway_bb_2d_tl_y_mean,video_hallway_bb_2d_tl_y_std,video_hallway_bb_2d_tl_y_min,video_hallway_bb_2d_tl_y_median,video_hallway_bb_2d_tl_y_max,video_hallway_centre_3d_x_mean,video_hallway_centre_3d_x_std,video_hallway_centre_3d_x_min,video_hallway_centre_3d_x_median,video_hallway_centre_3d_x_max,video_hallway_centre_3d_y_mean,video_hallway_centre_3d_y_std,video_hallway_centre_3d_y_min,video_hallway_centre_3d_y_median,video_hallway_centre_3d_y_max,video_hallway_centre_3d_z_mean,video_hallway_centre_3d_z_std,video_hallway_centre_3d_z_min,video_hallway_centre_3d_z_median,video_hallway_centre_3d_z_max,video_hallway_bb_3d_brb_x_mean,video_hallway_bb_3d_brb_x_std,video_hallway_bb_3d_brb_x_min,video_hallway_bb_3d_brb_x_median,video_hallway_bb_3d_brb_x_max,video_hallway_bb_3d_brb_y_mean,video_hallway_bb_3d_brb_y_std,video_hallway_bb_3d_brb_y_min,video_hallway_bb_3d_brb_y_median,video_hallway_bb_3d_brb_y_max,video_hallway_bb_3d_brb_z_mean,video_hallway_bb_3d_brb_z_std,video_hallway_bb_3d_brb_z_min,video_hallway_bb_3d_brb_z_median,video_hallway_bb_3d_brb_z_max,video_hallway_bb_3d_flt_x_mean,video_hallway_bb_3d_flt_x_std,video_hallway_bb_3d_flt_x_min,video_hallway_bb_3d_flt_x_median,video_hallway_bb_3d_flt_x_max,video_hallway_bb_3d_flt_y_mean,video_hallway_bb_3d_flt_y_std,video_hallway_bb_3d_flt_y_min,video_hallway_bb_3d_flt_y_median,video_hallway_bb_3d_flt_y_max,video_hallway_bb_3d_flt_z_mean,video_hallway_bb_3d_flt_z_std,video_hallway_bb_3d_flt_z_min,video_hallway_bb_3d_flt_z_median,video_hallway_bb_3d_flt_z_max
207,208,0.3761,0.5306281089,-0.712,0.652,0.95,0.2934,0.3545516041,-0.218,0.239,1.208,0.2691,0.3241397692,-0.226,0.375,0.776,,,,,,-68.7,2.3473389189,-72,-67,-65,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.645218404,3.6585670676,165.99949646,167.811653138,176.502075195,72.4957878113,2.4493682092,69.4697494507,71.5736312866,75.8801269531,204.733333333,2.2350739486,203,203,209,163.933333333,1.9821424996,161,165,167,120.8,12.9058126439,108,114,142,8,0,8,8,8,74.3225106557,27.588514465,46.4981460571,60.4002342224,125.276687622,367.058671061,20.6591010627,338.50289917,376.533950806,391.626922607,2202.96368001,16.9965381416,2164.89770508,2208.2532959,2221.6159668,350.160768636,15.1956239668,335.138092041,339.43763733,378.723876953,-344.003540039,15.650791707,-370.99420166,-350.419921875,-319.550354004,2232.96368001,16.9965381416,2194.89770508,2238.2532959,2251.6159668,-299.325540161,99.6118765932,-395.783325195,-353.491012573,-134.754760742,853.424245199,6.6753305463,838.473937988,855.501739502,860.74987793,2172.96368001,16.9965381416,2134.89770508,2178.2532959,2191.6159668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,209,-0.20425,1.0180061088,-1.586,-0.468,1.368,0.54125,0.7651159634,-0.432,0.327,2.194,0.15425,0.2345973945,-0.24,0.204,0.59,,,,,,-68.4375,3.7411353557,-73,-69.5,-64,-99,0,-99,,-99,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.313242945,1.244691332,173.463653564,178.813552856,179.366867065,76.4967346191,0.5361466945,75.330368042,76.4673614502,77.5198745728,213.827586207,1.858233598,207,215,215,164.931034483,0.3649312153,163,165,165,145.172413793,2.1345913849,138,146,148,8,0,8,8,8,138.263972315,8.8284426416,103.928138733,141.7159729,145.739364624,328.561157227,4.628203332,320.50390625,328.368225098,338.914703369,2153.75187736,11.1686624697,2143.55371094,2150.65405273,2201.28295898,412.12980494,12.5236558568,367.745239258,419.431182861,421.519714355,-344.069078117,3.416339836,-352.096435547,-344.107208252,-328.564575195,2183.75187736,11.1686624697,2173.55371094,2180.65405273,2231.28295898,-110.498263655,16.5358061488,-167.507232666,-104.028884888,-88.9685211182,834.09647764,4.3864544215,830.091186523,832.879821777,852.764160156,2123.75187736,11.1686624697,2113.55371094,2120.65405273,2171.28295898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,210,-0.9232,0.0490893064,-1.048,-0.923,-0.84,0.1509,0.0959968229,-0.132,0.184,0.286,0.1467,0.0471562297,0.048,0.154,0.214,-101,0,-101,,-101,-70.6,2.3323807579,-74,-71,-68,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.331309509,1.3775816399,168.991012573,169.844078064,172.927871704,75.707661438,0.5166706705,74.6824645996,75.8400039673,76.3806991577,203.2,1.8867962264,201,203,207,165,0,165,165,165,134.4,2.3323807579,132,134,138,8,0,8,8,8,80.8501914978,10.1082690865,71.3212280273,77.1620521545,100.007240295,347.013708496,6.7911779236,337.429626465,345.561538697,359.481292725,2234.00837403,18.3729600612,2206.02294922,2235.40478516,2262.11938477,342.855966187,12.3589342736,327.602661133,341.592788697,368.52645874,-357.260522461,2.8992567294,-361.69644165,-357.480865478,-352.844421387,2264.00837403,18.3729600612,2236.02294922,2265.40478516,2292.11938477,-197.99901886,19.5632038776,-219.164382935,-201.074142456,-167.872909546,865.616955566,7.2159194284,854.625732422,866.165374756,876.657470703,2204.00837403,18.3729600612,2176.02294922,2205.40478516,2232.11938477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,211,-0.9141,0.0170467006,-0.944,-0.912,-0.872,0.2103,0.0157641999,0.166,0.213,0.232,0.1158,0.0320618153,0.048,0.125,0.158,-101,0,-101,,-101,-71.3,2.2605309111,-74,-71,-68,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.092265162,10.1866185556,169.148712158,181.274047852,197.587692261,70.3034733739,1.7916914553,68.0213775635,69.9967498779,74.6891326904,218.586206897,12.0616726734,201,221,235,151.551724138,7.6274739656,135,153,165,146.965517241,12.4137931034,132,144,164,9.5862068966,3.4989381777,8,8,20,185.651804431,89.9812335396,73.0074157715,175.930984497,327.778411865,412.508079792,20.8692546373,360.66003418,421.373352051,432.461639404,2366.39474172,65.7881139291,2269.87109375,2358.29296875,2486.79589844,495.024568755,114.471820667,330.660186768,510.871826172,661.917358398,-263.565202384,58.6912399615,-363.83770752,-277.197875977,-131.303588867,2396.39474172,65.7881139291,2299.87109375,2388.29296875,2516.79589844,-103.983789378,99.200764519,-222.68057251,-130.632797241,34.4606246948,904.050404516,21.9783143186,861.516418457,903.432861328,946.573974609,2336.39474172,65.7881139291,2239.87109375,2328.29296875,2456.79589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,212,-0.9128,0.0845325973,-1.026,-0.928,-0.74,0.1449,0.0580188762,-0.014,0.157,0.24,0.0831,0.1169195878,-0.066,0.024,0.324,,,,,,-70.15,2.6509432284,-74,-70,-66,-104,0,-104,,-104,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.069508362,4.3014029503,185.408081055,190.474243164,197.853424072,78.5531077067,3.7026303185,71.2208557129,78.7846031189,85.3443603516,225.533333333,7.0414644941,217,225,235,134.133333333,2.8604583937,131,135,137,158.866666667,3.3339999334,154,158,166,33.8666666667,7.864406455,20,32,48,287.603427633,31.0850873533,240.605361938,285.780975342,332.846405029,384.214683024,22.9627979196,336.466278076,388.970840454,427.08102417,2650.72063802,83.8755617713,2496.78808594,2674.27478028,2770.66870117,614.091068522,48.0823664852,545.765869141,616.394409179,678.504699707,-132.122612,23.4105684345,-160.250701904,-142.244850159,-105.323249817,2680.72063802,83.8755617713,2526.78808594,2704.27478028,2800.66870117,-11.1278616587,30.405503749,-56.2764358521,-18.399096489,51.9012565613,789.389742025,49.5885650045,691.46270752,809.983398438,865.020385742,2620.72063802,83.8755617713,2466.78808594,2644.27478028,2740.66870117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,213,-0.8088,0.2594489545,-1.33,-0.818,-0.392,0.4223,0.4535924492,-0.278,0.485,1.022,0.0582,0.1706257894,-0.274,0.06,0.422,,,,,,-72.15,1.9817921183,-75,-73,-68,-104,0,-104,,-104,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.557836533,1.8357874577,188.232055664,192.317657471,193.537857056,84.9206701915,0.712127674,83.7089996338,84.8119354248,85.9748764038,220.75,0.6614378278,219,221,221,131,0,131,131,131,164.833333333,2.9953667926,156,166,168,42.25,3.3819373146,38,40,48,315.104930878,21.5289554591,275.70211792,324.122268677,338.404602051,350.092456818,9.6945883566,334.206817627,350.599334717,365.190002441,2845.67105103,30.7973028018,2780.11157227,2859.07470703,2877.44091797,612.656257629,12.194512173,581.393310547,617.992401123,621.921081543,-110.924257596,1.1879558477,-112.149726868,-111.441280365,-108.39540863,2875.67105103,30.7973028018,2810.11157227,2889.07470703,2907.44091797,47.9338928064,29.7536339056,-39.1100654602,59.4945392609,79.8801422119,768.026936849,41.2805970321,694.348205566,793.649719238,816.527099609,2815.67105103,30.7973028018,2750.11157227,2829.07470703,2847.44091797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,214,-0.0843,0.0962689462,-0.32,-0.063,0.062,0.9119,0.1436070681,0.672,0.914,1.276,0.1627,0.2417215547,-0.448,0.246,0.408,,,,,,-72.8,2.891366459,-76,-74,-68,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.454291207,0.1657657193,191.198150635,191.391937256,191.811599731,85.7204840524,0.5020579403,84.979309082,85.60987854,86.9466400146,221,0,221,221,221,131,0,131,131,131,166,0,166,166,166,43.9047619048,1.1507662832,42,44,46,313.542156401,1.8483971197,310.984710693,312.504516602,317.634155273,341.700908843,4.846109693,330.147460938,342.59463501,349.20098877,2842.62963867,3.3990157394,2838.66943359,2841.56225586,2851.41357422,614.474679129,0.7270662524,613.627563477,614.246398926,616.35357666,-110.806940351,0.1311103719,-111.145767212,-110.765762329,-110.654182434,2872.62963867,3.3990157394,2868.66943359,2871.56225586,2881.41357422,59.1777672541,0.0715152467,59.0944442749,59.1553115845,59.3625831604,750.522635324,11.3105900194,728.830993652,749.202514648,770.612915039,2812.62963867,3.3990157394,2808.66943359,2811.56225586,2821.41357422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,215,-0.1247,0.0212252208,-0.194,-0.119,-0.098,0.9371,0.0485158737,0.786,0.949,1.004,0.2167,0.0917306383,0.038,0.243,0.352,,,,,,-72.7,0.8426149773,-74,-72,-72,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.421553513,0.1264944476,191.155349731,191.43762207,191.71736145,85.6504932272,0.2821740392,85.1968383789,85.5946044922,86.4606018066,221,0,221,221,221,131,0,131,131,131,166,0,166,166,166,44.275862069,0.6896551724,44,44,46,313.062397924,1.3768241427,310.361419678,313.162963867,316.512634277,342.23307432,2.709503339,334.524261475,342.741851807,346.501922607,2841.24129512,1.5953889703,2838.00268555,2841.26928711,2845.76757812,614.177723852,0.3412641461,613.484985352,614.18371582,615.145935059,-110.753386136,0.0615393967,-110.927978516,-110.754463196,-110.628456116,2871.24129512,1.5953889703,2868.00268555,2871.26928711,2875.76757812,59.1485564133,0.0335668988,59.0804176331,59.1491470337,59.2437896729,746.495319235,6.8381536195,729.178588867,749.183288574,750.420837402,2811.24129512,1.5953889703,2808.00268555,2811.26928711,2815.76757812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,216,-0.1245,0.0092924701,-0.138,-0.128,-0.104,0.9504,0.0164146276,0.91,0.951,0.99,0.0079,0.0115494589,-0.012,0.012,0.024,,,,,,-73.3,0.8426149773,-74,-74,-72,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.62885437,0.3200554605,191.260253906,191.486938477,192.383300781,84.6810559591,1.1748425903,82.1022796631,85.2654113769,86.0429077148,221,0.5163977795,219,221,223,131,0,131,131,131,164.666666667,2.6499475886,156,166,166,42,3.3466401061,36,44,46,316.633994548,5.1973645216,311.084533691,314.074691773,330.647827148,353.628232829,14.0851717273,338.666229248,345.909515381,385.096618652,2854.66666667,20.8576599384,2837.17138672,2844.10827637,2911.72363281,617.054577637,7.3865311092,604.114624023,614.67199707,649.885559082,-111.271248881,0.8045496491,-113.472122192,-110.86397934,-110.596389771,2884.66666667,20.8576599384,2867.17138672,2874.10827637,2941.72363281,46.0916402817,26.2422501388,-40.1685256958,59.1182632446,60.1730270386,772.81585083,38.3928048267,729.072937012,749.830291748,844.726745605,2824.66666667,20.8576599384,2807.17138672,2814.10827637,2881.72363281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,217,-0.3293333333,0.2622933049,-0.862,-0.169,-0.106,0.8844444444,0.3493750329,0.082,0.951,1.44,0.2315555556,0.2410592878,-0.016,0.167,0.64,,,,,,-72,2.905932629,-75,-72,-67,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.803783275,1.4294782838,189.749359131,192.960083008,194.833587646,81.4635696411,1.3353593741,78.2715911865,81.8141174316,83.6826705933,229.074074074,1.4888704624,225,229,231,128.851851852,1.32507732,127,129,131,163.333333333,3.2659863237,156,164,166,36.3703703704,4.1468251859,26,38,44,334.755660446,14.4775416275,304.142181396,336.075836182,355.8309021,393.261861165,13.6401386654,373.082702637,390.577697754,426.609832764,2910.16018338,6.5038034378,2899.9465332,2908.53149414,2929.52172852,712.14807581,14.6559793362,672.13885498,710.609680176,732.746032715,-91.2738039935,13.7422810123,-114.158653259,-92.7006912231,-72.0547866821,2940.16018338,6.5038034378,2929.9465332,2938.53149414,2959.52172852,33.6678057776,32.9882503505,-40.4731178284,40.670589447,60.9437332153,844.644155997,42.0400476789,766.815002441,829.017211914,951.11907959,2880.16018338,6.5038034378,2869.9465332,2878.53149414,2899.52172852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,218,-0.7341,0.4808889581,-2.138,-0.673,-0.208,0.4941,0.8812222137,-1.082,0.471,1.856,-0.0446,0.3509667221,-0.994,-0.008,0.742,,,,,,-77.15,4.9322915567,-85,-77,-70,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.0099823,4.2491707929,180.559417725,186.865600586,192.670562744,80.4711428833,2.3378087109,77.4966430664,79.4979019165,84.6459350586,227.24,3.0630703551,223,227,235,125.64,2.4475293665,121,127,127,140.32,10.4564621168,128,144,156,29.04,7.6340290804,20,28,44,272.725984497,41.1978427355,221.469192505,278.512359619,338.014984131,415.355024414,24.3240028106,366.532897949,425.387969971,442.523040771,2996.99554687,53.4398226,2921.57446289,2984.04077148,3077.48901367,713.524523926,30.3554725781,680.72479248,704.769775391,794.599365234,-59.9367834473,26.1003043219,-76.278427124,-73.3087463379,-10.5688514709,3026.99554687,53.4398226,2951.57446289,3014.04077148,3107.48901367,-206.576203003,112.308682356,-341.96887207,-166.148162842,-40.5823440552,946.303405762,80.1074781446,789.203552246,961.008361816,1038.89770508,2966.99554687,53.4398226,2891.57446289,2954.04077148,3047.48901367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
