start,end,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,pir_bath_mean,pir_bath_std,pir_bath_min,pir_bath_median,pir_bath_max,pir_bed1_mean,pir_bed1_std,pir_bed1_min,pir_bed1_median,pir_bed1_max,pir_bed2_mean,pir_bed2_std,pir_bed2_min,pir_bed2_median,pir_bed2_max,pir_hall_mean,pir_hall_std,pir_hall_min,pir_hall_median,pir_hall_max,pir_kitchen_mean,pir_kitchen_std,pir_kitchen_min,pir_kitchen_median,pir_kitchen_max,pir_living_mean,pir_living_std,pir_living_min,pir_living_median,pir_living_max,pir_stairs_mean,pir_stairs_std,pir_stairs_min,pir_stairs_median,pir_stairs_max,pir_study_mean,pir_study_std,pir_study_min,pir_study_median,pir_study_max,pir_toilet_mean,pir_toilet_std,pir_toilet_min,pir_toilet_median,pir_toilet_max,video_living_room_centre_2d_x_mean,video_living_room_centre_2d_x_std,video_living_room_centre_2d_x_min,video_living_room_centre_2d_x_median,video_living_room_centre_2d_x_max,video_living_room_centre_2d_y_mean,video_living_room_centre_2d_y_std,video_living_room_centre_2d_y_min,video_living_room_centre_2d_y_median,video_living_room_centre_2d_y_max,video_living_room_bb_2d_br_x_mean,video_living_room_bb_2d_br_x_std,video_living_room_bb_2d_br_x_min,video_living_room_bb_2d_br_x_median,video_living_room_bb_2d_br_x_max,video_living_room_bb_2d_br_y_mean,video_living_room_bb_2d_br_y_std,video_living_room_bb_2d_br_y_min,video_living_room_bb_2d_br_y_median,video_living_room_bb_2d_br_y_max,video_living_room_bb_2d_tl_x_mean,video_living_room_bb_2d_tl_x_std,video_living_room_bb_2d_tl_x_min,video_living_room_bb_2d_tl_x_median,video_living_room_bb_2d_tl_x_max,video_living_room_bb_2d_tl_y_mean,video_living_room_bb_2d_tl_y_std,video_living_room_bb_2d_tl_y_min,video_living_room_bb_2d_tl_y_median,video_living_room_bb_2d_tl_y_max,video_living_room_centre_3d_x_mean,video_living_room_centre_3d_x_std,video_living_room_centre_3d_x_min,video_living_room_centre_3d_x_median,video_living_room_centre_3d_x_max,video_living_room_centre_3d_y_mean,video_living_room_centre_3d_y_std,video_living_room_centre_3d_y_min,video_living_room_centre_3d_y_median,video_living_room_centre_3d_y_max,video_living_room_centre_3d_z_mean,video_living_room_centre_3d_z_std,video_living_room_centre_3d_z_min,video_living_room_centre_3d_z_median,video_living_room_centre_3d_z_max,video_living_room_bb_3d_brb_x_mean,video_living_room_bb_3d_brb_x_std,video_living_room_bb_3d_brb_x_min,video_living_room_bb_3d_brb_x_median,video_living_room_bb_3d_brb_x_max,video_living_room_bb_3d_brb_y_mean,video_living_room_bb_3d_brb_y_std,video_living_room_bb_3d_brb_y_min,video_living_room_bb_3d_brb_y_median,video_living_room_bb_3d_brb_y_max,video_living_room_bb_3d_brb_z_mean,video_living_room_bb_3d_brb_z_std,video_living_room_bb_3d_brb_z_min,video_living_room_bb_3d_brb_z_median,video_living_room_bb_3d_brb_z_max,video_living_room_bb_3d_flt_x_mean,video_living_room_bb_3d_flt_x_std,video_living_room_bb_3d_flt_x_min,video_living_room_bb_3d_flt_x_median,video_living_room_bb_3d_flt_x_max,video_living_room_bb_3d_flt_y_mean,video_living_room_bb_3d_flt_y_std,video_living_room_bb_3d_flt_y_min,video_living_room_bb_3d_flt_y_median,video_living_room_bb_3d_flt_y_max,video_living_room_bb_3d_flt_z_mean,video_living_room_bb_3d_flt_z_std,video_living_room_bb_3d_flt_z_min,video_living_room_bb_3d_flt_z_median,video_living_room_bb_3d_flt_z_max,video_kitchen_centre_2d_x_mean,video_kitchen_centre_2d_x_std,video_kitchen_centre_2d_x_min,video_kitchen_centre_2d_x_median,video_kitchen_centre_2d_x_max,video_kitchen_centre_2d_y_mean,video_kitchen_centre_2d_y_std,video_kitchen_centre_2d_y_min,video_kitchen_centre_2d_y_median,video_kitchen_centre_2d_y_max,video_kitchen_bb_2d_br_x_mean,video_kitchen_bb_2d_br_x_std,video_kitchen_bb_2d_br_x_min,video_kitchen_bb_2d_br_x_median,video_kitchen_bb_2d_br_x_max,video_kitchen_bb_2d_br_y_mean,video_kitchen_bb_2d_br_y_std,video_kitchen_bb_2d_br_y_min,video_kitchen_bb_2d_br_y_median,video_kitchen_bb_2d_br_y_max,video_kitchen_bb_2d_tl_x_mean,video_kitchen_bb_2d_tl_x_std,video_kitchen_bb_2d_tl_x_min,video_kitchen_bb_2d_tl_x_median,video_kitchen_bb_2d_tl_x_max,video_kitchen_bb_2d_tl_y_mean,video_kitchen_bb_2d_tl_y_std,video_kitchen_bb_2d_tl_y_min,video_kitchen_bb_2d_tl_y_median,video_kitchen_bb_2d_tl_y_max,video_kitchen_centre_3d_x_mean,video_kitchen_centre_3d_x_std,video_kitchen_centre_3d_x_min,video_kitchen_centre_3d_x_median,video_kitchen_centre_3d_x_max,video_kitchen_centre_3d_y_mean,video_kitchen_centre_3d_y_std,video_kitchen_centre_3d_y_min,video_kitchen_centre_3d_y_median,video_kitchen_centre_3d_y_max,video_kitchen_centre_3d_z_mean,video_kitchen_centre_3d_z_std,video_kitchen_centre_3d_z_min,video_kitchen_centre_3d_z_median,video_kitchen_centre_3d_z_max,video_kitchen_bb_3d_brb_x_mean,video_kitchen_bb_3d_brb_x_std,video_kitchen_bb_3d_brb_x_min,video_kitchen_bb_3d_brb_x_median,video_kitchen_bb_3d_brb_x_max,video_kitchen_bb_3d_brb_y_mean,video_kitchen_bb_3d_brb_y_std,video_kitchen_bb_3d_brb_y_min,video_kitchen_bb_3d_brb_y_median,video_kitchen_bb_3d_brb_y_max,video_kitchen_bb_3d_brb_z_mean,video_kitchen_bb_3d_brb_z_std,video_kitchen_bb_3d_brb_z_min,video_kitchen_bb_3d_brb_z_median,video_kitchen_bb_3d_brb_z_max,video_kitchen_bb_3d_flt_x_mean,video_kitchen_bb_3d_flt_x_std,video_kitchen_bb_3d_flt_x_min,video_kitchen_bb_3d_flt_x_median,video_kitchen_bb_3d_flt_x_max,video_kitchen_bb_3d_flt_y_mean,video_kitchen_bb_3d_flt_y_std,video_kitchen_bb_3d_flt_y_min,video_kitchen_bb_3d_flt_y_median,video_kitchen_bb_3d_flt_y_max,video_kitchen_bb_3d_flt_z_mean,video_kitchen_bb_3d_flt_z_std,video_kitchen_bb_3d_flt_z_min,video_kitchen_bb_3d_flt_z_median,video_kitchen_bb_3d_flt_z_max,video_hallway_centre_2d_x_mean,video_hallway_centre_2d_x_std,video_hallway_centre_2d_x_min,video_hallway_centre_2d_x_median,video_hallway_centre_2d_x_max,video_hallway_centre_2d_y_mean,video_hallway_centre_2d_y_std,video_hallway_centre_2d_y_min,video_hallway_centre_2d_y_median,video_hallway_centre_2d_y_max,video_hallway_bb_2d_br_x_mean,video_hallway_bb_2d_br_x_std,video_hallway_bb_2d_br_x_min,video_hallway_bb_2d_br_x_median,video_hallway_bb_2d_br_x_max,video_hallway_bb_2d_br_y_mean,video_hallway_bb_2d_br_y_std,video_hallway_bb_2d_br_y_min,video_hallway_bb_2d_br_y_median,video_hallway_bb_2d_br_y_max,video_hallway_bb_2d_tl_x_mean,video_hallway_bb_2d_tl_x_std,video_hallway_bb_2d_tl_x_min,video_hallway_bb_2d_tl_x_median,video_hallway_bb_2d_tl_x_max,video_hallway_bb_2d_tl_y_mean,video_hallway_bb_2d_tl_y_std,video_hallway_bb_2d_tl_y_min,video_hallway_bb_2d_tl_y_median,video_hallway_bb_2d_tl_y_max,video_hallway_centre_3d_x_mean,video_hallway_centre_3d_x_std,video_hallway_centre_3d_x_min,video_hallway_centre_3d_x_median,video_hallway_centre_3d_x_max,video_hallway_centre_3d_y_mean,video_hallway_centre_3d_y_std,video_hallway_centre_3d_y_min,video_hallway_centre_3d_y_median,video_hallway_centre_3d_y_max,video_hallway_centre_3d_z_mean,video_hallway_centre_3d_z_std,video_hallway_centre_3d_z_min,video_hallway_centre_3d_z_median,video_hallway_centre_3d_z_max,video_hallway_bb_3d_brb_x_mean,video_hallway_bb_3d_brb_x_std,video_hallway_bb_3d_brb_x_min,video_hallway_bb_3d_brb_x_median,video_hallway_bb_3d_brb_x_max,video_hallway_bb_3d_brb_y_mean,video_hallway_bb_3d_brb_y_std,video_hallway_bb_3d_brb_y_min,video_hallway_bb_3d_brb_y_median,video_hallway_bb_3d_brb_y_max,video_hallway_bb_3d_brb_z_mean,video_hallway_bb_3d_brb_z_std,video_hallway_bb_3d_brb_z_min,video_hallway_bb_3d_brb_z_median,video_hallway_bb_3d_brb_z_max,video_hallway_bb_3d_flt_x_mean,video_hallway_bb_3d_flt_x_std,video_hallway_bb_3d_flt_x_min,video_hallway_bb_3d_flt_x_median,video_hallway_bb_3d_flt_x_max,video_hallway_bb_3d_flt_y_mean,video_hallway_bb_3d_flt_y_std,video_hallway_bb_3d_flt_y_min,video_hallway_bb_3d_flt_y_median,video_hallway_bb_3d_flt_y_max,video_hallway_bb_3d_flt_z_mean,video_hallway_bb_3d_flt_z_std,video_hallway_bb_3d_flt_z_min,video_hallway_bb_3d_flt_z_median,video_hallway_bb_3d_flt_z_max
183.00,184.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.657997676,0.601790352,192.810287476,193.640663147,194.860031128,106.112319674,1.512295091,103.751754761,105.686843872,108.528945923,235,0,235,235,235,135,0,135,135,135,154,0,154,154,154,83.7142857143,0.6998542122,82,84,84,375.013714382,6.6535260116,363.556396484,373.398284912,390.351257324,154.762495586,17.1079409038,127.786766052,159.101890564,181.392456055,3177.37738037,12.477172729,3154.27001953,3178.91198731,3203.76269531,843.540285383,3.2814904719,837.46307373,843.943878174,850.479614258,-168.708051954,0.6562982602,-170.095916748,-168.788772583,-167.492599487,3207.37738037,12.477172729,3184.27001953,3208.91198731,3233.76269531,-66.2208638873,0.2625192623,-66.776008606,-66.2531509399,-65.7346878052,400.486567906,8.3099782943,394.407867432,397.684951782,422.024505615,3147.37738037,12.477172729,3124.27001953,3148.91198731,3173.76269531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.00,185.00,0.3885,0.0817725504,0.31,0.361,0.522,-0.64,0.1121427662,-0.776,-0.66,-0.464,0.536,0.4466206444,-0.12,0.601,1.062,,,,,,,,,,,-100,0,-100,-100,-100,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.694011982,1.0171231685,189.937210083,192.586853028,194.598144531,107.467993223,1.5810267132,103.177680969,107.770301819,110.064582825,233,5.5470019623,217,235,235,135,0,135,135,135,154,0,154,154,154,84,0,84,84,84,363.003602248,12.2577525578,327.075775146,362.412582397,383.303161621,139.182567303,17.9872618028,109.177505493,135.998474121,189.225418091,3166.05345741,22.1870010244,3115.60644531,3173.40661621,3207.73925781,818.41686777,65.2192094852,628.743896484,842.496002198,851.52545166,-168.11241326,1.1670359846,-170.305084229,-168.499191285,-165.458892822,3196.05345741,22.1870010244,3145.60644531,3203.40661621,3237.73925781,-65.9826096755,0.4668151932,-66.8596801758,-66.1373214722,-64.9212036133,395.895402175,2.8008885463,389.526977539,396.823654175,401.157836914,3136.05345741,22.1870010244,3085.60644531,3143.40661621,3177.73925781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.00,186.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.398608738,5.7988215936,174.619750977,187.800796509,190.41973877,102.941844516,5.2953659104,94.8420333862,103.048706055,111.298156738,227.074074074,7.5519236006,215,229,235,148.777777778,7.9131083621,127,151,161,153.259259259,1.5537908862,148,154,154,74.2222222222,9.5115264707,60,74,90,273.614705969,61.7654733547,168.830932617,310.817260742,337.211090088,192.535274082,61.8672238492,97.9367980957,185.504898071,286.353424072,3209.33423756,56.2172572707,3085.01318359,3208.53857422,3293.76733398,762.830618399,93.9752365497,617.773864746,801.43182373,862.874694824,-328.052103961,92.4963999772,-470.204559326,-352.050720215,-76.9854354858,3239.33423756,56.2172572707,3115.01318359,3238.53857422,3323.76733398,-75.141478927,17.2846438652,-132.880935669,-67.6621398926,-64.2775192261,511.957212095,113.718394858,330.516326904,515.495849609,676.62097168,3179.33423756,56.2172572707,3055.01318359,3178.53857422,3263.76733398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.00,187.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.956309566,3.8160999401,179.235061646,188.11428833,189.961456299,103.441134135,6.5308598703,94.5167922974,107.373123169,110.410377502,212.777777778,1.3698697784,211,213,215,159.37037037,3.9641742697,155,161,165,158,5.3333333333,154,154,168,63.5555555556,1.5713484026,62,64,66,276.131465205,31.5599166068,218.292724609,296.504882812,310.256134033,179.644874573,77.186584471,98.2316741943,132.737365723,288.308349609,3050.15578885,114.159100743,2921.16113281,3017.75195312,3236.31689453,569.65725821,14.415488962,548.483032227,569.227661133,607.055786133,-426.559626826,56.4562515295,-496.119903564,-438.18548584,-362.205780029,3080.15578885,114.159100743,2951.16113281,3047.75195312,3266.31689453,-22.8360667052,56.1177150856,-67.4609527588,-62.8623428345,81.1752624512,598.279174805,37.2006636913,548.235534668,588.073181152,652.122131348,3020.15578885,114.159100743,2891.16113281,2987.75195312,3206.31689453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.00,188.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.715793186,0.8892575627,190.367126465,193.902328491,194.433364868,110.100910611,0.1836840408,109.887878418,110.032196045,110.636238098,224.777777778,1.3146843962,221,225,227,155.666666667,0.9428090416,155,155,157,168.111111111,0.4581228473,168,168,170,62.5555555556,0.8958064165,62,62,64,347.518059625,9.5493396269,311.332489014,350.069152832,354.265197754,102.032353295,2.0465171798,96,102.612068177,104.416137695,2939.24753147,6.2243114189,2923.65625,2939.90808105,2947.72631836,674.48232354,13.9915474835,631.80682373,677.160430908,696.133850098,-371.376758152,10.2140470056,-386.350006104,-364.762817383,-362.512023926,2969.24753147,6.2243114189,2953.65625,2969.90808105,2977.72631836,82.7454889086,4.6323761978,81.1766281128,81.6595458985,101.832267761,586.044589573,9.8337334216,568.236877441,591.498107911,593.426635742,2909.24753147,6.2243114189,2893.65625,2909.90808105,2917.72631836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.00,189.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.676541929,0.341166056,193.253173828,193.691177368,194.587844849,111.549684313,0.4616747879,110.59979248,111.634628296,112.152603149,220.333333333,1.2171612389,219,221,223,155,0,155,155,155,168,0,168,168,168,64.3703703704,1.0936905971,62,64,66,345.9597281,3.5968168801,341.659393311,345.927886963,355.820953369,86.8112261737,4.7678419083,80.6304931641,85.915763855,96.7042388916,2929.56042933,1.7509549106,2926.45751953,2929.60522461,2933.9987793,626.153198242,12.7552340042,611.995788574,632.61529541,654.806518555,-363.236666079,0.2149013074,-363.781402588,-363.242156982,-362.855834961,2959.56042933,1.7509549106,2956.45751953,2959.60522461,2963.9987793,81.3422600075,0.0491194888,81.2552108765,81.3435134888,81.4667663574,565.630710178,11.1388434715,548.839599609,569.16229248,589.927978516,2899.56042933,1.7509549106,2896.45751953,2899.60522461,2903.9987793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.00,190.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.289156879,0.0843558777,193.172271729,193.263336182,193.475372314,111.903158682,0.2044801158,111.563583374,111.922805786,112.294891357,219.37037037,0.7768954431,219,219,221,155,0,155,155,155,168.074074074,0.3777051492,168,168,170,65.4814814815,0.8764562642,64,66,66,342.114169651,0.9607520041,340.433746338,341.980834961,344.285736084,83.2118165758,2.1123417292,79.1495819092,83.015296936,86.5411453247,2930.71462674,1.9559605827,2925.29858398,2930.91381836,2933.29492188,616.399154098,8.2128392532,611.431518555,612.593322754,633.868591309,-363.378332067,0.2400627365,-363.695007324,-363.402770996,-362.713592529,2960.71462674,1.9559605827,2955.29858398,2960.91381836,2963.29492188,82.1267061587,3.8052784637,81.2841033936,81.3924331665,101.5284729,554.555593985,9.0488401735,548.253723145,549.432922363,570.129638672,2900.71462674,1.9559605827,2895.29858398,2900.91381836,2903.29492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.00,191.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.714773451,2.6980990607,184.820755005,186.708992005,193.017501831,99.0536967686,11.4317603989,85.1570739746,99.8573570252,112.571853638,212.428571429,2.9692299558,209,211,219,155.071428571,0.3711537445,155,155,157,165.071428571,3.0929478707,162,164,170,44.2142857143,17.5933370969,22,45,66,272.130112784,34.7743787553,233.132705688,259.239608764,338.470092773,201.726684298,105.734982247,75.7092208862,196.905204773,329.992584229,2792.1410784,85.2231020476,2678.51196289,2790.63171387,2923.35473633,519.613767351,44.142604666,465.394592285,504.441833496,611.02935791,-347.106267657,12.0276383262,-381.00402832,-346.18548584,-332.4246521,2822.1410784,85.2231020476,2708.51196289,2820.63171387,2953.35473633,50.0194522994,31.6892439461,18.574968338,38.7224254608,101.46031189,728.841138567,148.031637326,541.203979492,725.981201172,917.835083008,2762.1410784,85.2231020476,2648.51196289,2760.63171387,2893.35473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.00,192.00,-0.8223333333,0.0225215946,-0.856,-0.808,-0.802,0.2753333333,0.0979569066,0.104,0.261,0.412,-0.0153333333,0.0528856208,-0.082,-0.024,0.056,-93,0,-93,,-93,,,,,,-99.3333333333,1.8856180832,-102,-98,-98,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.679379693,0.1513186504,184.391113281,184.644744873,185.012268066,86.3973735941,0.3518683694,85.4459381104,86.4407806396,86.8723983765,209.068965517,0.3649312153,209,209,211,155,0,155,155,155,162.482758621,0.8558395618,162,162,164,22.3448275862,0.7554793897,22,22,24,231.49559705,1.5691158696,228.687835693,230.944137573,235.059265137,315.193740319,3.1396281808,310.658569336,314.515716553,323.653503418,2674.92956964,2.5929475056,2670.67358398,2674.0480957,2679.96826172,465.432933939,3.4571034897,464.047729492,464.644836426,483.574432373,-331.984973776,0.3182401664,-332.603393555,-331.876800537,-331.462615967,2704.92956964,2.5929475056,2700.67358398,2704.0480957,2709.96826172,23.0285167694,7.9426160246,18.5228385925,18.5527820587,37.1701889038,905.739948141,6.9763135629,889.495788574,908.525512695,910.670349121,2644.92956964,2.5929475056,2640.67358398,2644.0480957,2649.96826172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.00,193.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.411197662,0.2442151182,184.969360352,185.542221069,185.718536377,86.5481777191,0.1993444342,86.1707763672,86.5336418152,86.9328308105,209,0,209,209,209,155,0,155,155,155,164.166666667,0.9860132972,162,164,166,22.8333333333,0.9860132972,22,22,24,239.577871958,2.5848116863,234.860168457,240.970375061,242.626739502,315.382303874,2.0267303306,311.027557373,315.440307617,318.655029297,2688.57733154,4.9395869321,2680.3828125,2689.65234375,2696.09741211,467.124053955,0.8487548484,465.716033936,467.308761597,468.41619873,-333.660011291,0.6062522636,-334.582977295,-333.791946411,-332.654266357,2718.57733154,4.9395869321,2710.3828125,2719.65234375,2726.09741211,38.8431900342,9.1957801594,18.6823596954,37.3012485504,55.97240448,905.848627726,8.1728234904,895.044799805,910.939758301,914.272460938,2658.57733154,4.9395869321,2650.3828125,2659.65234375,2666.09741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.00,194.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.713606401,0.6232217844,183.674758911,185.122817993,185.387191772,85.725873427,0.8959290172,83.8455505371,86.1412124634,86.6026916504,209,0,209,209,209,155,0,155,155,155,160.727272727,3.2777738868,152,162,164,22.9090909091,0.9958591955,22,22,24,233.396470503,5.9417182346,223.303817749,237.368286133,239.695739746,323.679142345,8.2520193672,315.554107666,319.892547607,341.014068604,2693.15350897,2.7873673687,2688.82055664,2692.93798828,2699.18481445,467.91037126,0.4789425421,467.165863037,467.873336792,468.946716309,-334.221660267,0.3421042287,-334.961914062,-334.195220947,-333.689849854,2723.15350897,2.7873673687,2718.82055664,2722.93798828,2729.18481445,6.7989489815,30.6279244921,-74.8534240723,18.670548439,37.4397277832,906.709098122,9.085392675,895.897888184,913.778961181,917.274230957,2663.15350897,2.7873673687,2658.82055664,2662.93798828,2669.18481445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.00,195.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.899901017,0.074307242,183.768447876,183.895889282,184.028167725,84.8237762451,0.2565936238,84.2794494629,84.8889312744,85.3143463135,209,0,209,209,209,155,0,155,155,155,157.130434783,0.9914568914,156,158,158,22,0,22,22,22,224.851545251,0.5980542794,223.865356445,224.776901245,226.089569092,330.941970162,2.647451812,326.159210205,330.816497803,336.81362915,2682.91055961,3.4968618358,2677.6784668,2682.515625,2690.29638672,466.150361434,0.6008531831,465.251342773,466.082489014,467.419433594,-332.964512037,0.4291824953,-333.871002197,-332.916046143,-332.322357178,2712.91055961,3.4968618358,2707.6784668,2712.515625,2720.29638672,-26.694426578,9.2210729503,-37.2671661377,-18.6528835297,-18.5690364838,911.68155836,1.2017036915,909.883544922,911.545898438,914.219726562,2652.91055961,3.4968618358,2647.6784668,2652.515625,2660.29638672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
