start,end,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,pir_bath_mean,pir_bath_std,pir_bath_min,pir_bath_median,pir_bath_max,pir_bed1_mean,pir_bed1_std,pir_bed1_min,pir_bed1_median,pir_bed1_max,pir_bed2_mean,pir_bed2_std,pir_bed2_min,pir_bed2_median,pir_bed2_max,pir_hall_mean,pir_hall_std,pir_hall_min,pir_hall_median,pir_hall_max,pir_kitchen_mean,pir_kitchen_std,pir_kitchen_min,pir_kitchen_median,pir_kitchen_max,pir_living_mean,pir_living_std,pir_living_min,pir_living_median,pir_living_max,pir_stairs_mean,pir_stairs_std,pir_stairs_min,pir_stairs_median,pir_stairs_max,pir_study_mean,pir_study_std,pir_study_min,pir_study_median,pir_study_max,pir_toilet_mean,pir_toilet_std,pir_toilet_min,pir_toilet_median,pir_toilet_max,video_living_room_centre_2d_x_mean,video_living_room_centre_2d_x_std,video_living_room_centre_2d_x_min,video_living_room_centre_2d_x_median,video_living_room_centre_2d_x_max,video_living_room_centre_2d_y_mean,video_living_room_centre_2d_y_std,video_living_room_centre_2d_y_min,video_living_room_centre_2d_y_median,video_living_room_centre_2d_y_max,video_living_room_bb_2d_br_x_mean,video_living_room_bb_2d_br_x_std,video_living_room_bb_2d_br_x_min,video_living_room_bb_2d_br_x_median,video_living_room_bb_2d_br_x_max,video_living_room_bb_2d_br_y_mean,video_living_room_bb_2d_br_y_std,video_living_room_bb_2d_br_y_min,video_living_room_bb_2d_br_y_median,video_living_room_bb_2d_br_y_max,video_living_room_bb_2d_tl_x_mean,video_living_room_bb_2d_tl_x_std,video_living_room_bb_2d_tl_x_min,video_living_room_bb_2d_tl_x_median,video_living_room_bb_2d_tl_x_max,video_living_room_bb_2d_tl_y_mean,video_living_room_bb_2d_tl_y_std,video_living_room_bb_2d_tl_y_min,video_living_room_bb_2d_tl_y_median,video_living_room_bb_2d_tl_y_max,video_living_room_centre_3d_x_mean,video_living_room_centre_3d_x_std,video_living_room_centre_3d_x_min,video_living_room_centre_3d_x_median,video_living_room_centre_3d_x_max,video_living_room_centre_3d_y_mean,video_living_room_centre_3d_y_std,video_living_room_centre_3d_y_min,video_living_room_centre_3d_y_median,video_living_room_centre_3d_y_max,video_living_room_centre_3d_z_mean,video_living_room_centre_3d_z_std,video_living_room_centre_3d_z_min,video_living_room_centre_3d_z_median,video_living_room_centre_3d_z_max,video_living_room_bb_3d_brb_x_mean,video_living_room_bb_3d_brb_x_std,video_living_room_bb_3d_brb_x_min,video_living_room_bb_3d_brb_x_median,video_living_room_bb_3d_brb_x_max,video_living_room_bb_3d_brb_y_mean,video_living_room_bb_3d_brb_y_std,video_living_room_bb_3d_brb_y_min,video_living_room_bb_3d_brb_y_median,video_living_room_bb_3d_brb_y_max,video_living_room_bb_3d_brb_z_mean,video_living_room_bb_3d_brb_z_std,video_living_room_bb_3d_brb_z_min,video_living_room_bb_3d_brb_z_median,video_living_room_bb_3d_brb_z_max,video_living_room_bb_3d_flt_x_mean,video_living_room_bb_3d_flt_x_std,video_living_room_bb_3d_flt_x_min,video_living_room_bb_3d_flt_x_median,video_living_room_bb_3d_flt_x_max,video_living_room_bb_3d_flt_y_mean,video_living_room_bb_3d_flt_y_std,video_living_room_bb_3d_flt_y_min,video_living_room_bb_3d_flt_y_median,video_living_room_bb_3d_flt_y_max,video_living_room_bb_3d_flt_z_mean,video_living_room_bb_3d_flt_z_std,video_living_room_bb_3d_flt_z_min,video_living_room_bb_3d_flt_z_median,video_living_room_bb_3d_flt_z_max,video_kitchen_centre_2d_x_mean,video_kitchen_centre_2d_x_std,video_kitchen_centre_2d_x_min,video_kitchen_centre_2d_x_median,video_kitchen_centre_2d_x_max,video_kitchen_centre_2d_y_mean,video_kitchen_centre_2d_y_std,video_kitchen_centre_2d_y_min,video_kitchen_centre_2d_y_median,video_kitchen_centre_2d_y_max,video_kitchen_bb_2d_br_x_mean,video_kitchen_bb_2d_br_x_std,video_kitchen_bb_2d_br_x_min,video_kitchen_bb_2d_br_x_median,video_kitchen_bb_2d_br_x_max,video_kitchen_bb_2d_br_y_mean,video_kitchen_bb_2d_br_y_std,video_kitchen_bb_2d_br_y_min,video_kitchen_bb_2d_br_y_median,video_kitchen_bb_2d_br_y_max,video_kitchen_bb_2d_tl_x_mean,video_kitchen_bb_2d_tl_x_std,video_kitchen_bb_2d_tl_x_min,video_kitchen_bb_2d_tl_x_median,video_kitchen_bb_2d_tl_x_max,video_kitchen_bb_2d_tl_y_mean,video_kitchen_bb_2d_tl_y_std,video_kitchen_bb_2d_tl_y_min,video_kitchen_bb_2d_tl_y_median,video_kitchen_bb_2d_tl_y_max,video_kitchen_centre_3d_x_mean,video_kitchen_centre_3d_x_std,video_kitchen_centre_3d_x_min,video_kitchen_centre_3d_x_median,video_kitchen_centre_3d_x_max,video_kitchen_centre_3d_y_mean,video_kitchen_centre_3d_y_std,video_kitchen_centre_3d_y_min,video_kitchen_centre_3d_y_median,video_kitchen_centre_3d_y_max,video_kitchen_centre_3d_z_mean,video_kitchen_centre_3d_z_std,video_kitchen_centre_3d_z_min,video_kitchen_centre_3d_z_median,video_kitchen_centre_3d_z_max,video_kitchen_bb_3d_brb_x_mean,video_kitchen_bb_3d_brb_x_std,video_kitchen_bb_3d_brb_x_min,video_kitchen_bb_3d_brb_x_median,video_kitchen_bb_3d_brb_x_max,video_kitchen_bb_3d_brb_y_mean,video_kitchen_bb_3d_brb_y_std,video_kitchen_bb_3d_brb_y_min,video_kitchen_bb_3d_brb_y_median,video_kitchen_bb_3d_brb_y_max,video_kitchen_bb_3d_brb_z_mean,video_kitchen_bb_3d_brb_z_std,video_kitchen_bb_3d_brb_z_min,video_kitchen_bb_3d_brb_z_median,video_kitchen_bb_3d_brb_z_max,video_kitchen_bb_3d_flt_x_mean,video_kitchen_bb_3d_flt_x_std,video_kitchen_bb_3d_flt_x_min,video_kitchen_bb_3d_flt_x_median,video_kitchen_bb_3d_flt_x_max,video_kitchen_bb_3d_flt_y_mean,video_kitchen_bb_3d_flt_y_std,video_kitchen_bb_3d_flt_y_min,video_kitchen_bb_3d_flt_y_median,video_kitchen_bb_3d_flt_y_max,video_kitchen_bb_3d_flt_z_mean,video_kitchen_bb_3d_flt_z_std,video_kitchen_bb_3d_flt_z_min,video_kitchen_bb_3d_flt_z_median,video_kitchen_bb_3d_flt_z_max,video_hallway_centre_2d_x_mean,video_hallway_centre_2d_x_std,video_hallway_centre_2d_x_min,video_hallway_centre_2d_x_median,video_hallway_centre_2d_x_max,video_hallway_centre_2d_y_mean,video_hallway_centre_2d_y_std,video_hallway_centre_2d_y_min,video_hallway_centre_2d_y_median,video_hallway_centre_2d_y_max,video_hallway_bb_2d_br_x_mean,video_hallway_bb_2d_br_x_std,video_hallway_bb_2d_br_x_min,video_hallway_bb_2d_br_x_median,video_hallway_bb_2d_br_x_max,video_hallway_bb_2d_br_y_mean,video_hallway_bb_2d_br_y_std,video_hallway_bb_2d_br_y_min,video_hallway_bb_2d_br_y_median,video_hallway_bb_2d_br_y_max,video_hallway_bb_2d_tl_x_mean,video_hallway_bb_2d_tl_x_std,video_hallway_bb_2d_tl_x_min,video_hallway_bb_2d_tl_x_median,video_hallway_bb_2d_tl_x_max,video_hallway_bb_2d_tl_y_mean,video_hallway_bb_2d_tl_y_std,video_hallway_bb_2d_tl_y_min,video_hallway_bb_2d_tl_y_median,video_hallway_bb_2d_tl_y_max,video_hallway_centre_3d_x_mean,video_hallway_centre_3d_x_std,video_hallway_centre_3d_x_min,video_hallway_centre_3d_x_median,video_hallway_centre_3d_x_max,video_hallway_centre_3d_y_mean,video_hallway_centre_3d_y_std,video_hallway_centre_3d_y_min,video_hallway_centre_3d_y_median,video_hallway_centre_3d_y_max,video_hallway_centre_3d_z_mean,video_hallway_centre_3d_z_std,video_hallway_centre_3d_z_min,video_hallway_centre_3d_z_median,video_hallway_centre_3d_z_max,video_hallway_bb_3d_brb_x_mean,video_hallway_bb_3d_brb_x_std,video_hallway_bb_3d_brb_x_min,video_hallway_bb_3d_brb_x_median,video_hallway_bb_3d_brb_x_max,video_hallway_bb_3d_brb_y_mean,video_hallway_bb_3d_brb_y_std,video_hallway_bb_3d_brb_y_min,video_hallway_bb_3d_brb_y_median,video_hallway_bb_3d_brb_y_max,video_hallway_bb_3d_brb_z_mean,video_hallway_bb_3d_brb_z_std,video_hallway_bb_3d_brb_z_min,video_hallway_bb_3d_brb_z_median,video_hallway_bb_3d_brb_z_max,video_hallway_bb_3d_flt_x_mean,video_hallway_bb_3d_flt_x_std,video_hallway_bb_3d_flt_x_min,video_hallway_bb_3d_flt_x_median,video_hallway_bb_3d_flt_x_max,video_hallway_bb_3d_flt_y_mean,video_hallway_bb_3d_flt_y_std,video_hallway_bb_3d_flt_y_min,video_hallway_bb_3d_flt_y_median,video_hallway_bb_3d_flt_y_max,video_hallway_bb_3d_flt_z_mean,video_hallway_bb_3d_flt_z_std,video_hallway_bb_3d_flt_z_min,video_hallway_bb_3d_flt_z_median,video_hallway_bb_3d_flt_z_max
382.00,383.00,0.921,0.0074161985,0.902,0.923,0.934,-0.3472,0.0075206383,-0.36,-0.349,-0.336,0.0446,0.0076446059,0.03,0.045,0.056,,,,,,,,,,,,,,,,-88.4,0.4898979486,-89,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5109968514,0.1182921264,98.1895141602,98.5384063721,98.7293930054,83.0650887325,0.1661976847,82.7674942017,83.0691604614,83.4226150513,121,0,121,121,121,149,0,149,149,149,77.6551724138,0.7554793897,76,78,78,12,0,12,12,12,-632.99925495,0.9876207148,-635.897888184,-632.796142578,-631.076660156,380.226466738,1.5706047561,377.000030518,380.337432861,383.356414795,2935.69932819,1.599305907,2932.21582031,2935.90258789,2939.23461914,-405.589010304,0.2187159001,-406.072479248,-405.616790771,-405.112609863,-301.591860015,0.1626391872,-301.951385498,-301.612548828,-301.237609863,2965.69932819,1.599305907,2962.21582031,2965.90258789,2969.23461914,-839.039256129,7.879870902,-856.944152832,-835.630371094,-834.522521973,1100.44643218,0.6056911119,1099.1270752,1100.5234375,1101.78527832,2905.69932819,1.599305907,2902.21582031,2905.90258789,2909.23461914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383.00,384.00,0.916,0.0082462113,0.894,0.918,0.934,-0.3584,0.0085229103,-0.372,-0.36,-0.34,0.0572,0.0094318609,0.036,0.056,0.078,,,,,,,,,,,,,,,,-89.45,3.800986714,-97,-88,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.40252889,0.167767984,98.1703643799,98.3468170166,98.810333252,82.9752680461,0.1760748297,82.6373596191,82.973487854,83.3211364746,121,0,121,121,121,149,0,149,149,149,78.0666666667,0.6289320755,76,78,80,12,0,12,12,12,-633.465578206,1.5221360333,-635.48638916,-633.941802978,-629.960449219,380.760355632,1.6873876706,377.368591309,380.709579468,383.894744873,2932.68911133,1.4565266968,2930.08398438,2932.59887695,2936.28491211,-405.177336629,0.1991935857,-405.6690979,-405.164978027,-404.821044922,-301.285740153,0.1481209103,-301.651428223,-301.276550293,-301.020812988,2962.68911133,1.4565266968,2960.08398438,2962.59887695,2966.28491211,-833.979107666,6.2971526081,-854.248779297,-834.632598877,-814.114135742,1099.30637614,0.5516165997,1098.31970215,1099.2722168,1100.66809082,2902.68911133,1.4565266968,2900.08398438,2902.59887695,2906.28491211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.00,385.00,0.9278,0.0250271852,0.888,0.924,1.004,-0.361,0.0178381613,-0.4,-0.36,-0.312,0.0455,0.0149382061,0.018,0.046,0.07,,,,,,,,,,,,,,,,-88.3,0.5567764363,-89,-88,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2522458394,0.2615106155,98.8925018311,99.2136001587,100.053619385,82.9469576518,0.3102173898,82.4971923828,82.8673858642,83.9101715088,121,0,121,121,121,149,0,149,149,149,78.1333333333,0.4988876516,78,78,80,12.2,0.6,12,12,14,-626.064412435,2.568342995,-629.059570312,-626.772033691,-617.513122559,381.867294312,3.142018661,371.764556885,382.83329773,386.001098633,2938.96719564,1.9760539952,2935.14990234,2939.02478028,2943.23779297,-406.03592631,0.2702469044,-406.6199646,-406.043807984,-405.51385498,-301.924181112,0.2009494679,-302.358459473,-301.930038452,-301.536010742,2968.96719564,1.9760539952,2965.14990234,2969.02478028,2973.23779297,-835.104848226,5.294261467,-837.691833496,-836.480407714,-815.346679688,1099.64298503,6.0089695578,1080.76452637,1101.57720948,1103.05822754,2908.96719564,1.9760539952,2905.14990234,2909.02478028,2913.23779297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.00,386.00,0.8803,0.0634642419,0.774,0.87,1.084,-0.3678,0.0747927804,-0.552,-0.359,-0.244,0.0986,0.0928247812,-0.104,0.116,0.248,,,,,,,,,,,,,,,,-91.95,2.5782746169,-94,-94,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.528109741,2.1528628839,100.287109375,104.788295745,107.974067688,83.6840914408,2.234441938,79.2764129639,84.1043243408,86.8734130859,124.4,2.2,121,124,131,147.4,1.8903262505,145,149,149,74.9333333333,1.6918103387,72,74,78,19.2,2.4,14,20,24,-570.740047201,22.3406084113,-615.448181152,-564.268341064,-542.874084473,373.670515951,23.5142592244,341.988494873,367.892959595,425.027740479,2934.10347493,17.6531781511,2906.046875,2936.59729004,2976.30029297,-369.979360962,22.3019146627,-406.107635498,-373.136260987,-305.720672607,-284.785060628,19.5326678746,-302.570709229,-299.447296143,-257.741333008,2964.10347493,17.6531781511,2936.046875,2966.59729004,3006.30029297,-866.22485555,14.2823435104,-899.01361084,-868.175628662,-841.816650391,1026.53375854,25.8480048163,985.541442871,1017.38366699,1081.73876953,2904.10347493,17.6531781511,2876.046875,2906.59729004,2946.30029297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386.00,387.00,0.91475,0.1064985329,0.798,0.879,1.15,-0.378,0.0914084241,-0.658,-0.353,-0.298,-0.132375,0.1706271062,-0.32,-0.191,0.23,,,,,,,,,,,,,,,,-90,2.4494897428,-94,-89,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.257336172,10.8552565384,108.11529541,120.267646789,141.298843384,82.9177612305,2.4987712772,79.1131286621,83.0566711426,88.5774688721,151.133333333,12.0325484509,131,156,167,143.133333333,0.4988876516,143,143,145,94.6,11.7433669221,78,91,114,22.5333333333,4.4100894423,18,22,36,-396.107153829,117.503438515,-542.782104492,-419.372573853,-190.889953613,388.074612427,30.1557146896,320.741790771,389.657653808,428.698028564,2982.28958333,41.7760769184,2910.24926758,2996.16308593,3034.90478516,-94.8140012741,127.781721966,-306.42880249,-42.6423559189,72.1881713867,-244.343834432,5.5665204344,-264.162841797,-244.582916259,-237.140960693,3012.28958333,41.7760769184,2940.24926758,3026.16308593,3064.90478516,-678.598919678,129.151451676,-849.20123291,-721.031097412,-464.700500488,1009.5476298,56.8925649528,848.583435059,1024.87905884,1072.08605957,2952.28958333,41.7760769184,2880.24926758,2966.16308593,3004.90478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.00,388.00,0.6638461538,0.1630657471,0.334,0.69,0.846,-0.5147692308,0.336176271,-1.25,-0.576,0.03,-0.2253846154,0.2490441847,-0.744,-0.192,0.102,,,,,,,,,,,,,,,,-93.3846153846,1.5461347109,-95,-94,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.484114075,3.6409236777,141.80921936,148.044273376,155.40284729,102.480300903,7.3218430928,89.6491775513,102.663528442,112.632514954,175.666666667,5.4487511311,167,175,183,144.8,0.6,143,145,145,118.666666667,5.1725772643,114,116,130,65.7333333333,14.289701031,36,69,84,-119.713243739,36.1701685517,-185.75453186,-124.386798858,-49.8422927856,181.824865977,73.4829026568,79.2902069092,180.364089966,309.926361084,2981.1615804,53.51374982,2912.01489258,2966.97338868,3091.8190918,166.412544505,60.5151484071,72.2167358398,157.640808105,251.785049438,-261.818077087,6.1415434151,-273.679534912,-261.205993652,-247.073730469,3011.1615804,53.51374982,2942.01489258,2996.97338868,3121.8190918,-426.840987142,47.2632211698,-471.160308838,-446.109298706,-320.732788086,559.125038656,138.12055637,383.65133667,525.234313965,848.926269531,2951.1615804,53.51374982,2882.01489258,2936.97338868,3061.8190918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.00,389.00,0.2675,0.0304097024,0.22,0.273,0.304,-0.8735,0.0682989751,-0.976,-0.862,-0.794,-0.147,0.078517514,-0.25,-0.137,-0.064,,,,,,,,,,,,,,,,-101,0,-101,-101,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.961404419,1.4771432032,156.252426147,160.269340516,161.504196167,108.417515055,1.7362173789,106.803100586,107.479305267,112.431991577,185.733333333,1.3148721949,183,185,187,145.6,0.916515139,145,145,147,130.666666667,0.9428090416,130,130,132,69,4.8097123961,64,67,82,-0.2185035308,16.3950990103,-40.759563446,3.0464066267,17.0547733307,130.36355896,20.947688329,82.3114776611,141.816139221,149.618148804,3203.33245443,42.5638268541,3101.58837891,3225.03967285,3239.95263672,291.941790772,18.2314989197,252.572967529,285.358489991,309.599243164,-290.329697672,12.8450472033,-309.599151611,-285.358535766,-274.535980225,3233.33245443,42.5638268541,3131.58837891,3255.03967285,3269.95263672,-326.337331136,8.9077815085,-337.549499512,-328.207199097,-314.500854492,568.220076497,60.1523910454,409.299377441,593.812805176,629.581970215,3173.33245443,42.5638268541,3071.58837891,3195.03967285,3209.95263672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389.00,390.00,0.338,0.0215406592,0.31,0.338,0.376,-0.7390909091,0.0586723639,-0.858,-0.744,-0.658,-0.48,0.0520209748,-0.548,-0.464,-0.378,,,,,,,,,,,,,,,,-102.545454545,0.8907235428,-104,-102,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.699483411,0.5344968964,160.860641479,161.45993042,162.582382202,108.891605772,0.8152083445,107.030090332,108.940200806,110.022239685,186.310344828,0.9506240519,185,187,187,147.75862069,0.9704308469,147,147,149,131.517241379,0.8558395618,130,132,132,66.6896551724,1.7636843935,64,66,70,18.9700266082,5.9662344097,9.5609321594,16.2915363312,28.8663196564,124.033520929,9.8554973998,110.844085693,123.203483582,146.8359375,3182.85374293,19.5341714545,3167.24731445,3174.8293457,3230.8293457,296.455050764,11.684593858,280.292022705,303.433349609,308.735443115,-312.712732775,10.280891597,-326.158050537,-308.279907227,-302.715423584,3212.85374293,19.5341714545,3197.24731445,3204.8293457,3260.8293457,-314.891901477,9.1817025769,-332.109069824,-309.526947021,-308.035888672,589.493443982,22.5167075906,550.064025879,595.114624023,628.557495117,3152.85374293,19.5341714545,3137.24731445,3144.8293457,3200.8293457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.00,391.00,0.3628,0.0062737549,0.352,0.366,0.37,-0.6472,0.00574108,-0.656,-0.648,-0.64,-0.5568,0.0068818602,-0.568,-0.556,-0.548,,,,,,,,,,,,,,,,-102.4,0.8,-104,-102,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.81541392,0.0886904407,160.651031494,160.799888611,161.038497925,110.059529368,0.2093834012,109.736244202,110.044860839,110.637710571,185,0,185,185,185,147.733333333,0.9637888197,147,147,149,131.333333333,0.9428090416,130,132,132,70.0666666667,0.3590109871,70,70,72,9.0431696733,0.9826246029,7.214920044,8.8737854958,11.520647049,110.243767293,2.305977133,103.795700073,110.351951599,113.861763,3162.67158203,2.2370263505,3159.34936523,3162.0345459,3167.79956055,279.890886434,0.1961136922,279.599639893,279.835037231,280.340454102,-310.490693156,10.7450949899,-325.087219238,-302.449066162,-302.035858154,3192.67158203,2.2370263505,3189.34936523,3192.0345459,3197.79956055,-314.910355632,10.3675385133,-330.0965271,-307.707977295,-307.260406494,548.528483073,3.8346751739,527.974121094,549.092498779,550.160888672,3132.67158203,2.2370263505,3129.34936523,3132.0345459,3137.79956055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.00,392.00,0.359,0.0064031242,0.352,0.357,0.37,-0.6455,0.0102347447,-0.656,-0.648,-0.628,-0.557,0.0081240384,-0.57,-0.558,-0.544,,,,,,,,,,,,,,,,-103.5,0.5,-104,-103.5,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.992728678,0.2387662141,160.678268433,160.937583924,161.79284668,110.003957367,0.3265530712,109.168502808,109.996154785,110.648956299,185.066666667,0.3590109871,185,185,187,148.2,0.9797958971,147,149,149,130.466666667,0.8459051694,130,130,132,69.6,1.0832051206,66,70,72,11.0342083136,2.6850890645,7.5270757675,10.4001812935,20.0576915741,111.05580953,3.8199912696,103.751373291,111.060173034,121.178321838,3168.07877604,7.3240763501,3159.66723633,3164.64819336,3190.37573242,281.117774455,4.4488663447,279.627502441,280.064163208,304.905273438,-316.258842977,11.2149708072,-327.490753174,-324.624847413,-302.266876221,3198.07877604,7.3240763501,3189.66723633,3194.64819336,3220.37573242,-324.999617513,9.6369741532,-332.4715271,-329.765014649,-307.291656494,554.634861247,13.0672242432,527.518249512,549.608337402,598.448730469,3138.07877604,7.3240763501,3129.66723633,3134.64819336,3160.37573242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392.00,393.00,-0.0354,0.1729116537,-0.25,-0.108,0.32,-0.9384,0.1705867521,-1.268,-0.872,-0.736,-0.09,0.2433746084,-0.41,-0.098,0.438,,,,,,,,,,,,,,,,-95,3.286335345,-99,-93,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.045203145,2.0630102075,162.04258728,166.980384826,168.268966675,108.521129863,0.9090954407,107.059005737,108.333740234,110.071853638,194.466666667,4.4402202148,187,196,199,150.666666667,1.4681810364,149,151,153,130.733333333,0.9637888197,130,130,132,65.2666666667,2.3935097428,62,65,70,70.0080972036,24.6296915096,22.8691902161,80.667552948,97.256187439,132.15341924,9.8029043689,116.780136108,131.927696228,149.195800781,3284.90749512,52.8040682361,3192.82617188,3291.30102539,3354.50439453,401.457334391,57.5309973348,305.137268066,419.289428711,462.864776611,-356.723399862,22.3358127692,-391.654815674,-361.047546387,-327.739929199,3314.90749512,52.8040682361,3222.82617188,3321.30102539,3384.50439453,-334.049143473,12.3955855415,-349.737884521,-334.522323609,-315.860687256,624.507491048,24.3559829029,582.819824219,624.517700196,663.788757324,3254.90749512,52.8040682361,3162.82617188,3261.30102539,3324.50439453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
