start,end,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,pir_bath_mean,pir_bath_std,pir_bath_min,pir_bath_median,pir_bath_max,pir_bed1_mean,pir_bed1_std,pir_bed1_min,pir_bed1_median,pir_bed1_max,pir_bed2_mean,pir_bed2_std,pir_bed2_min,pir_bed2_median,pir_bed2_max,pir_hall_mean,pir_hall_std,pir_hall_min,pir_hall_median,pir_hall_max,pir_kitchen_mean,pir_kitchen_std,pir_kitchen_min,pir_kitchen_median,pir_kitchen_max,pir_living_mean,pir_living_std,pir_living_min,pir_living_median,pir_living_max,pir_stairs_mean,pir_stairs_std,pir_stairs_min,pir_stairs_median,pir_stairs_max,pir_study_mean,pir_study_std,pir_study_min,pir_study_median,pir_study_max,pir_toilet_mean,pir_toilet_std,pir_toilet_min,pir_toilet_median,pir_toilet_max,video_living_room_centre_2d_x_mean,video_living_room_centre_2d_x_std,video_living_room_centre_2d_x_min,video_living_room_centre_2d_x_median,video_living_room_centre_2d_x_max,video_living_room_centre_2d_y_mean,video_living_room_centre_2d_y_std,video_living_room_centre_2d_y_min,video_living_room_centre_2d_y_median,video_living_room_centre_2d_y_max,video_living_room_bb_2d_br_x_mean,video_living_room_bb_2d_br_x_std,video_living_room_bb_2d_br_x_min,video_living_room_bb_2d_br_x_median,video_living_room_bb_2d_br_x_max,video_living_room_bb_2d_br_y_mean,video_living_room_bb_2d_br_y_std,video_living_room_bb_2d_br_y_min,video_living_room_bb_2d_br_y_median,video_living_room_bb_2d_br_y_max,video_living_room_bb_2d_tl_x_mean,video_living_room_bb_2d_tl_x_std,video_living_room_bb_2d_tl_x_min,video_living_room_bb_2d_tl_x_median,video_living_room_bb_2d_tl_x_max,video_living_room_bb_2d_tl_y_mean,video_living_room_bb_2d_tl_y_std,video_living_room_bb_2d_tl_y_min,video_living_room_bb_2d_tl_y_median,video_living_room_bb_2d_tl_y_max,video_living_room_centre_3d_x_mean,video_living_room_centre_3d_x_std,video_living_room_centre_3d_x_min,video_living_room_centre_3d_x_median,video_living_room_centre_3d_x_max,video_living_room_centre_3d_y_mean,video_living_room_centre_3d_y_std,video_living_room_centre_3d_y_min,video_living_room_centre_3d_y_median,video_living_room_centre_3d_y_max,video_living_room_centre_3d_z_mean,video_living_room_centre_3d_z_std,video_living_room_centre_3d_z_min,video_living_room_centre_3d_z_median,video_living_room_centre_3d_z_max,video_living_room_bb_3d_brb_x_mean,video_living_room_bb_3d_brb_x_std,video_living_room_bb_3d_brb_x_min,video_living_room_bb_3d_brb_x_median,video_living_room_bb_3d_brb_x_max,video_living_room_bb_3d_brb_y_mean,video_living_room_bb_3d_brb_y_std,video_living_room_bb_3d_brb_y_min,video_living_room_bb_3d_brb_y_median,video_living_room_bb_3d_brb_y_max,video_living_room_bb_3d_brb_z_mean,video_living_room_bb_3d_brb_z_std,video_living_room_bb_3d_brb_z_min,video_living_room_bb_3d_brb_z_median,video_living_room_bb_3d_brb_z_max,video_living_room_bb_3d_flt_x_mean,video_living_room_bb_3d_flt_x_std,video_living_room_bb_3d_flt_x_min,video_living_room_bb_3d_flt_x_median,video_living_room_bb_3d_flt_x_max,video_living_room_bb_3d_flt_y_mean,video_living_room_bb_3d_flt_y_std,video_living_room_bb_3d_flt_y_min,video_living_room_bb_3d_flt_y_median,video_living_room_bb_3d_flt_y_max,video_living_room_bb_3d_flt_z_mean,video_living_room_bb_3d_flt_z_std,video_living_room_bb_3d_flt_z_min,video_living_room_bb_3d_flt_z_median,video_living_room_bb_3d_flt_z_max,video_kitchen_centre_2d_x_mean,video_kitchen_centre_2d_x_std,video_kitchen_centre_2d_x_min,video_kitchen_centre_2d_x_median,video_kitchen_centre_2d_x_max,video_kitchen_centre_2d_y_mean,video_kitchen_centre_2d_y_std,video_kitchen_centre_2d_y_min,video_kitchen_centre_2d_y_median,video_kitchen_centre_2d_y_max,video_kitchen_bb_2d_br_x_mean,video_kitchen_bb_2d_br_x_std,video_kitchen_bb_2d_br_x_min,video_kitchen_bb_2d_br_x_median,video_kitchen_bb_2d_br_x_max,video_kitchen_bb_2d_br_y_mean,video_kitchen_bb_2d_br_y_std,video_kitchen_bb_2d_br_y_min,video_kitchen_bb_2d_br_y_median,video_kitchen_bb_2d_br_y_max,video_kitchen_bb_2d_tl_x_mean,video_kitchen_bb_2d_tl_x_std,video_kitchen_bb_2d_tl_x_min,video_kitchen_bb_2d_tl_x_median,video_kitchen_bb_2d_tl_x_max,video_kitchen_bb_2d_tl_y_mean,video_kitchen_bb_2d_tl_y_std,video_kitchen_bb_2d_tl_y_min,video_kitchen_bb_2d_tl_y_median,video_kitchen_bb_2d_tl_y_max,video_kitchen_centre_3d_x_mean,video_kitchen_centre_3d_x_std,video_kitchen_centre_3d_x_min,video_kitchen_centre_3d_x_median,video_kitchen_centre_3d_x_max,video_kitchen_centre_3d_y_mean,video_kitchen_centre_3d_y_std,video_kitchen_centre_3d_y_min,video_kitchen_centre_3d_y_median,video_kitchen_centre_3d_y_max,video_kitchen_centre_3d_z_mean,video_kitchen_centre_3d_z_std,video_kitchen_centre_3d_z_min,video_kitchen_centre_3d_z_median,video_kitchen_centre_3d_z_max,video_kitchen_bb_3d_brb_x_mean,video_kitchen_bb_3d_brb_x_std,video_kitchen_bb_3d_brb_x_min,video_kitchen_bb_3d_brb_x_median,video_kitchen_bb_3d_brb_x_max,video_kitchen_bb_3d_brb_y_mean,video_kitchen_bb_3d_brb_y_std,video_kitchen_bb_3d_brb_y_min,video_kitchen_bb_3d_brb_y_median,video_kitchen_bb_3d_brb_y_max,video_kitchen_bb_3d_brb_z_mean,video_kitchen_bb_3d_brb_z_std,video_kitchen_bb_3d_brb_z_min,video_kitchen_bb_3d_brb_z_median,video_kitchen_bb_3d_brb_z_max,video_kitchen_bb_3d_flt_x_mean,video_kitchen_bb_3d_flt_x_std,video_kitchen_bb_3d_flt_x_min,video_kitchen_bb_3d_flt_x_median,video_kitchen_bb_3d_flt_x_max,video_kitchen_bb_3d_flt_y_mean,video_kitchen_bb_3d_flt_y_std,video_kitchen_bb_3d_flt_y_min,video_kitchen_bb_3d_flt_y_median,video_kitchen_bb_3d_flt_y_max,video_kitchen_bb_3d_flt_z_mean,video_kitchen_bb_3d_flt_z_std,video_kitchen_bb_3d_flt_z_min,video_kitchen_bb_3d_flt_z_median,video_kitchen_bb_3d_flt_z_max,video_hallway_centre_2d_x_mean,video_hallway_centre_2d_x_std,video_hallway_centre_2d_x_min,video_hallway_centre_2d_x_median,video_hallway_centre_2d_x_max,video_hallway_centre_2d_y_mean,video_hallway_centre_2d_y_std,video_hallway_centre_2d_y_min,video_hallway_centre_2d_y_median,video_hallway_centre_2d_y_max,video_hallway_bb_2d_br_x_mean,video_hallway_bb_2d_br_x_std,video_hallway_bb_2d_br_x_min,video_hallway_bb_2d_br_x_median,video_hallway_bb_2d_br_x_max,video_hallway_bb_2d_br_y_mean,video_hallway_bb_2d_br_y_std,video_hallway_bb_2d_br_y_min,video_hallway_bb_2d_br_y_median,video_hallway_bb_2d_br_y_max,video_hallway_bb_2d_tl_x_mean,video_hallway_bb_2d_tl_x_std,video_hallway_bb_2d_tl_x_min,video_hallway_bb_2d_tl_x_median,video_hallway_bb_2d_tl_x_max,video_hallway_bb_2d_tl_y_mean,video_hallway_bb_2d_tl_y_std,video_hallway_bb_2d_tl_y_min,video_hallway_bb_2d_tl_y_median,video_hallway_bb_2d_tl_y_max,video_hallway_centre_3d_x_mean,video_hallway_centre_3d_x_std,video_hallway_centre_3d_x_min,video_hallway_centre_3d_x_median,video_hallway_centre_3d_x_max,video_hallway_centre_3d_y_mean,video_hallway_centre_3d_y_std,video_hallway_centre_3d_y_min,video_hallway_centre_3d_y_median,video_hallway_centre_3d_y_max,video_hallway_centre_3d_z_mean,video_hallway_centre_3d_z_std,video_hallway_centre_3d_z_min,video_hallway_centre_3d_z_median,video_hallway_centre_3d_z_max,video_hallway_bb_3d_brb_x_mean,video_hallway_bb_3d_brb_x_std,video_hallway_bb_3d_brb_x_min,video_hallway_bb_3d_brb_x_median,video_hallway_bb_3d_brb_x_max,video_hallway_bb_3d_brb_y_mean,video_hallway_bb_3d_brb_y_std,video_hallway_bb_3d_brb_y_min,video_hallway_bb_3d_brb_y_median,video_hallway_bb_3d_brb_y_max,video_hallway_bb_3d_brb_z_mean,video_hallway_bb_3d_brb_z_std,video_hallway_bb_3d_brb_z_min,video_hallway_bb_3d_brb_z_median,video_hallway_bb_3d_brb_z_max,video_hallway_bb_3d_flt_x_mean,video_hallway_bb_3d_flt_x_std,video_hallway_bb_3d_flt_x_min,video_hallway_bb_3d_flt_x_median,video_hallway_bb_3d_flt_x_max,video_hallway_bb_3d_flt_y_mean,video_hallway_bb_3d_flt_y_std,video_hallway_bb_3d_flt_y_min,video_hallway_bb_3d_flt_y_median,video_hallway_bb_3d_flt_y_max,video_hallway_bb_3d_flt_z_mean,video_hallway_bb_3d_flt_z_std,video_hallway_bb_3d_flt_z_min,video_hallway_bb_3d_flt_z_median,video_hallway_bb_3d_flt_z_max
126.00,127.00,-0.0347,0.0363663306,-0.114,-0.023,0.016,0.9424,0.053898423,0.87,0.939,1.12,-0.0988,0.0409995122,-0.19,-0.089,-0.032,,,,,,,,,,,,,,,,-87.9,0.6244997998,-90,-88,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.940108236,0.3642264413,169.058578491,170.038825989,170.445877075,113.687285868,0.2330335818,113.333892822,113.653106689,114.171279907,197.533333333,2.1868292623,191,199,199,154.6,0.8,153,155,155,144,0,144,144,144,84.1333333333,1.1469767023,82,84,86,116.276628113,4.3113165144,105.906547546,117.535289765,122.258460999,73.8419052124,2.6928946512,68.2192459106,74.2182655334,77.9216384888,3335.79794108,3.5614237802,3328.87182617,3336.17651367,3343.03588867,443.005713908,25.9664543369,365.691558838,459.87197876,461.084960938,-408.378697713,9.6272682265,-413.983886719,-413.14201355,-388.68862915,3365.79794108,3.5614237802,3358.87182617,3366.17651367,3373.03588867,-185.477355448,0.1998202381,-185.883453369,-185.498596191,-185.088760376,415.775867716,13.2211908832,393.436401367,417.371749878,440.303253174,3305.79794108,3.5614237802,3298.87182617,3306.17651367,3313.03588867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.00,128.00,-0.0127,0.012965724,-0.05,-0.008,0.002,0.9425,0.0152299048,0.904,0.941,0.974,-0.0908,0.0373438081,-0.124,-0.104,-0.002,,,,,,,,,,,,,,,,-88.05,0.5894913061,-89,-88,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.303020732,0.2236296399,169.892868042,170.380691528,170.597183228,113.993187459,0.2954579602,113.457023621,114.029563903,114.491714478,197.533333333,1.857118437,195,199,199,155.066666667,0.3590109871,155,155,157,144,0,144,144,144,84.4666666667,0.8459051694,84,84,86,120.692161814,2.5548877917,115.926605225,121.679561615,124.109542847,70.3685562134,3.5111692745,64.4550247192,69.9913673401,76.7504653931,3340.60582682,3.1331772959,3335.65771484,3340.91137695,3348.24829102,443.619758097,21.7802912129,413.082550049,460.464141845,461.334655762,-414.472445679,4.1407123903,-436.682800293,-413.807525635,-413.082458496,3370.60582682,3.1331772959,3365.65771484,3370.91137696,3378.24829102,-185.747111003,0.1757922673,-186.17590332,-185.764251709,-185.469497681,412.516619873,9.9633400012,394.273162842,417.934631347,418.895690918,3310.60582682,3.1331772959,3305.65771484,3310.91137695,3318.24829102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.00,129.00,-0.0128,0.0049959984,-0.02,-0.016,-0.002,0.9488,0.0102058807,0.926,0.948,0.966,-0.0532,0.0093037627,-0.066,-0.05,-0.034,,,,,,,,,,,,,,,,-87.75,0.4330127019,-88,-88,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.134528325,0.1008323443,169.940261841,170.153533936,170.270553589,113.978343569,0.234841714,113.333862305,114.053085327,114.307594299,195.551724138,0.8938952687,195,195,197,155.068965517,0.3649312153,155,155,157,144,0,144,144,144,84,0,84,84,84,118.72878318,1.1108059412,116.559631348,118.965644836,120.261260986,70.5477610621,2.8048624043,66.6666717529,69.6570968628,78.280670166,3340.87814857,2.8964231215,3336.2409668,3340.25317383,3348.77319336,420.237605654,10.4400106131,413.149993896,414.016601562,437.531097412,-414.53500261,4.401960734,-437.75491333,-413.642333984,-413.149902344,3370.87814857,2.8964231215,3366.2409668,3370.25317383,3378.77319336,-185.762389084,0.1625099293,-186.205352783,-185.727325439,-185.502212524,417.965275205,0.3656449093,417.379882812,417.886383057,418.96194458,3310.87814857,2.8964231215,3306.2409668,3310.25317383,3318.77319336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.00,130.00,0.0188235294,0.1629464854,-0.344,0.014,0.368,0.9178823529,0.1294158288,0.506,0.946,1.116,-0.1591764706,0.0870674082,-0.37,-0.126,-0.068,,,,,,,,,,,,,,,,-93.4117647059,2.4024209243,-97,-92,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.964475505,0.8075504516,167.068557739,168.884391784,170.129364014,112.800135549,0.8247148293,111.243812561,112.927009582,114.142486572,193.133333333,1.6275407488,191,193,197,154.2,1.2220201853,153,155,157,143.6,2.2744962812,136,144,146,78.5333333333,3.1382939456,74,78,84,103.509855652,10.2811935087,80.1636352539,103.13319397,118.654548645,82.9970146179,8.9524786446,68.6263504028,82.6068763733,99.8643112183,3290.0500651,43.5884185184,3227.64990234,3285.22448731,3348.49291992,385.876502482,22.1537357514,355.259674072,379.255432129,438.348327637,-398.176531982,15.3538025287,-423.504608154,-400.768798828,-378.560699463,3320.0500651,43.5884185184,3257.64990234,3315.22448731,3378.49291992,-187.382089233,24.9632125812,-269.11416626,-184.41733551,-157.494186401,473.929485067,35.0658956005,407.74887085,472.464660644,527.036560059,3260.0500651,43.5884185184,3197.64990234,3255.22448731,3318.49291992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.00,131.00,0.5025454545,0.1527495655,0.162,0.586,0.688,0.7618181818,0.128389902,0.646,0.696,1.038,-0.1209090909,0.3128198594,-0.532,-0.256,0.498,,,,,,,,,,,,,,,,-95.5454545455,5.2633144822,-102,-94,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.241843669,2.9021085731,162.275726318,166.313186646,170.221817017,115.144171143,1.0879033873,112.883216858,115.365364075,117.090270996,206.066666667,4.0900964401,195,206,211,154.466666667,1.359738537,153,155,157,130.466666667,2.4046251729,126,130,138,79.4666666667,1.5434449204,76,80,82,71.4936502457,32.0470425884,26.8928985596,72.966140747,115.318122864,55.9808035533,11.7063848652,34.4872703552,52.4090709686,80.5457839966,3299.21931966,78.9821869191,3204.9309082,3294.95678711,3398.61669922,537.858619181,49.378460227,399.802429199,540.381256103,609.83782959,-402.1572052,12.875664045,-437.86038208,-397.275878906,-375.211639404,3329.21931966,78.9821869191,3234.9309082,3324.95678711,3428.61669922,-338.730364482,29.9954883083,-382.380096436,-352.372039795,-244.935317993,464.598615519,19.3540036364,443.284240723,467.176940918,518.074645996,3269.21931966,78.9821869191,3174.9309082,3264.95678711,3368.61669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.00,132.00,0.2116,0.5333192665,-0.512,0.28,0.896,0.5152,0.38132317,-0.08,0.662,0.902,0.4736,0.2836262329,0.142,0.472,0.934,,,,,,,,,,,,,,,,-83.4,2.8,-89,-82,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.655741724,0.487801477,164.733474731,165.550338745,166.548416138,117.919581709,0.7172278933,116.564781189,118.092895508,118.897201538,212.931034483,0.3649312153,211,213,213,153.068965517,0.3649312153,153,153,155,130,0,130,130,130,84.4827586207,3.0013869168,76,86,88,66.8892794642,5.6672559997,56.0795822144,65.8966293335,77.1938858032,24.627768089,8.5451313783,13,22.5300235748,40.8089904785,3373.09922212,8.1084869084,3361.48095703,3370.03588867,3387.71679688,631.652320599,4.3426186345,610.049499512,631.87286377,635.193969727,-394.626836316,4.188572409,-416.268005371,-393.507293701,-392.462127686,3403.09922212,8.1084869084,3391.48095703,3400.03588867,3417.71679688,-351.694046547,0.8530118315,-353.231811523,-351.371765137,-350.471832275,416.444613753,36.0932554428,374.528839111,397.732910156,518.073303223,3343.09922212,8.1084869084,3331.48095703,3340.03588867,3357.71679688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.00,133.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.305318705,0.3347098204,165.684631348,166.417228698,166.769821167,118.977453105,0.3294508284,118.338485718,119.089427948,119.470291138,213,0,213,213,213,155.666666667,1.2995725793,155,155,159,130,0,130,130,130,87.6666666667,0.7453559925,86,88,88,74.2977956136,3.8935369534,67.0747451782,75.5891723633,79.6879348755,12.052163585,3.8920221466,6.2363843918,10.7261991501,19.604309082,3360.39659017,2.511448978,3356.73266602,3359.6607666,3364.81860352,630.116442871,0.466756946,629.43548584,629.979675293,630.938232422,-424.040527344,15.4497152625,-463.827270508,-416.171401978,-415.664916992,3390.39659017,2.511448978,3386.73266602,3389.6607666,3394.81860352,-350.357735189,0.2642066806,-350.822937012,-350.280334473,-349.972290039,377.608802287,8.7565945846,373.303741455,373.667221069,397.580322266,3330.39659017,2.511448978,3326.73266602,3329.6607666,3334.81860352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.00,134.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.37021637,0.3046124422,165.718505859,166.496429444,166.74055481,119.00447464,0.2869564421,118.423088074,119.126880645,119.270576477,213,0,213,213,213,155.6,0.916515139,155,155,157,130,0,130,130,130,87.4666666667,0.8844332774,86,88,88,75.0370974223,3.5487236453,67.4155426025,76.5372695923,79.3436813354,11.7288772901,3.3890776754,8.5878992081,10.2810344696,18.60338974,3359.22288412,2.1002091745,3356.3984375,3358.5378418,3364.25878906,629.898299154,0.3903297227,629.373352051,629.770996093,630.834228516,-423.100053914,10.8389016488,-440.095977783,-416.185272216,-415.623901367,3389.22288412,2.1002091745,3386.3984375,3388.5378418,3394.25878906,-350.23426005,0.2209413742,-350.764038086,-350.162200928,-349.937133789,379.81165568,10.4064853933,373.266235352,373.56539917,397.425476074,3329.22288412,2.1002091745,3326.3984375,3328.5378418,3334.25878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.00,135.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.467102051,0.2730605156,165.741104126,166.52709198,166.8099823,119.051239777,0.238202354,118.441757202,119.116088867,119.42565918,213,0,213,213,213,155.333333333,0.7453559925,155,155,157,130,0,130,130,130,87.7333333333,0.6798692685,86,88,88,76.1776191712,3.1880930358,67.6757354736,76.8821029664,80.1670532227,11.1770092964,2.8118845745,6.7611937523,10.4085288048,18.3684806824,3359.15834147,1.6911899172,3356.48730469,3358.92932128,3363.65820312,629.886309814,0.3143127903,629.389892578,629.843719482,630.72265625,-419.922698975,8.7870323519,-439.696044922,-416.024093628,-415.63482666,3389.15834147,1.6911899172,3386.48730469,3388.92932128,3393.65820312,-350.227470906,0.1779133314,-350.700866699,-350.203353881,-349.946472168,376.689686076,7.9695303074,373.2762146,373.561355591,397.215332031,3329.15834147,1.6911899172,3326.48730469,3328.92932128,3333.65820312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.00,136.00,0.2581333333,0.1300060853,-0.09,0.268,0.4,0.9245333333,0.1389186173,0.686,0.944,1.19,0.1888,0.1954042647,-0.116,0.224,0.54,,,,,,,,,,,,,,,,-96.9333333333,3.2957885585,-102,-97,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.925829061,0.5362260324,165.077590942,165.984016419,166.806289673,118.270779673,0.7817426032,116.85269928,118.416320801,119.323959351,213,0,213,213,213,157.466666667,2.1092389359,153,157,161,130,0,130,130,130,84.6666666667,2.6499475886,80,84,88,69.0785640716,5.8187205518,59.7274856567,69.8737030029,78.4223480225,20.2095091661,9.2073603597,7.7971529961,18.5150375366,36.7399559021,3326.19932454,26.4754043707,3281.72875977,3328.83789062,3357.78393555,623.760770671,4.9205356609,615.495788574,624.251159668,629.630859375,-440.939122518,24.9152333905,-484.930389404,-439.378784179,-388.696350098,3356.19932454,26.4754043707,3311.72875977,3358.83789062,3387.78393555,-346.760181681,2.7852084309,-350.082885742,-347.037750244,-342.081878662,408.572864787,32.8547753156,364.887298584,415.241104126,466.310516357,3296.19932454,26.4754043707,3251.72875977,3298.83789062,3327.78393555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.00,137.00,0.216875,0.3429307282,-0.296,0.298,0.624,0.878375,0.1410535692,0.478,0.897,1.062,0.050875,0.2008108174,-0.472,0.05,0.454,,,,,,,,,,,,,,,,-90.75,2.6339134382,-94,-91,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.698655701,1.1170393305,165.106582642,166.577262878,169.518310547,116.846773275,1.6356955381,114.349884033,116.719284058,119.202095032,213.4,1.5832456116,211,213,219,155.8,3.1240998704,153,155,163,130,0,130,130,130,80.4,4.6875722217,74,82,88,78.0592082977,13.6986926895,59.1713294983,76.2593574524,112.603431702,36.7615676244,19.1017838662,9.2448034287,38.8201713562,65.5233383179,3318.96644694,28.364911718,3288.7878418,3304.28527832,3375.10229492,627.206243897,22.3815871688,601.770324707,619.628967286,704.188476562,-420.309636434,35.3901351143,-502.332366943,-411.013153076,-384.794372559,3348.96644694,28.364911718,3318.7878418,3334.28527832,3405.10229492,-345.999284871,2.9839849836,-351.904754639,-344.454833984,-342.824493408,457.004530843,56.5343785068,365.679412842,436.243255615,537.145812988,3288.96644694,28.364911718,3258.7878418,3274.28527832,3345.10229492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
