start,end,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,pir_bath_mean,pir_bath_std,pir_bath_min,pir_bath_median,pir_bath_max,pir_bed1_mean,pir_bed1_std,pir_bed1_min,pir_bed1_median,pir_bed1_max,pir_bed2_mean,pir_bed2_std,pir_bed2_min,pir_bed2_median,pir_bed2_max,pir_hall_mean,pir_hall_std,pir_hall_min,pir_hall_median,pir_hall_max,pir_kitchen_mean,pir_kitchen_std,pir_kitchen_min,pir_kitchen_median,pir_kitchen_max,pir_living_mean,pir_living_std,pir_living_min,pir_living_median,pir_living_max,pir_stairs_mean,pir_stairs_std,pir_stairs_min,pir_stairs_median,pir_stairs_max,pir_study_mean,pir_study_std,pir_study_min,pir_study_median,pir_study_max,pir_toilet_mean,pir_toilet_std,pir_toilet_min,pir_toilet_median,pir_toilet_max,video_living_room_centre_2d_x_mean,video_living_room_centre_2d_x_std,video_living_room_centre_2d_x_min,video_living_room_centre_2d_x_median,video_living_room_centre_2d_x_max,video_living_room_centre_2d_y_mean,video_living_room_centre_2d_y_std,video_living_room_centre_2d_y_min,video_living_room_centre_2d_y_median,video_living_room_centre_2d_y_max,video_living_room_bb_2d_br_x_mean,video_living_room_bb_2d_br_x_std,video_living_room_bb_2d_br_x_min,video_living_room_bb_2d_br_x_median,video_living_room_bb_2d_br_x_max,video_living_room_bb_2d_br_y_mean,video_living_room_bb_2d_br_y_std,video_living_room_bb_2d_br_y_min,video_living_room_bb_2d_br_y_median,video_living_room_bb_2d_br_y_max,video_living_room_bb_2d_tl_x_mean,video_living_room_bb_2d_tl_x_std,video_living_room_bb_2d_tl_x_min,video_living_room_bb_2d_tl_x_median,video_living_room_bb_2d_tl_x_max,video_living_room_bb_2d_tl_y_mean,video_living_room_bb_2d_tl_y_std,video_living_room_bb_2d_tl_y_min,video_living_room_bb_2d_tl_y_median,video_living_room_bb_2d_tl_y_max,video_living_room_centre_3d_x_mean,video_living_room_centre_3d_x_std,video_living_room_centre_3d_x_min,video_living_room_centre_3d_x_median,video_living_room_centre_3d_x_max,video_living_room_centre_3d_y_mean,video_living_room_centre_3d_y_std,video_living_room_centre_3d_y_min,video_living_room_centre_3d_y_median,video_living_room_centre_3d_y_max,video_living_room_centre_3d_z_mean,video_living_room_centre_3d_z_std,video_living_room_centre_3d_z_min,video_living_room_centre_3d_z_median,video_living_room_centre_3d_z_max,video_living_room_bb_3d_brb_x_mean,video_living_room_bb_3d_brb_x_std,video_living_room_bb_3d_brb_x_min,video_living_room_bb_3d_brb_x_median,video_living_room_bb_3d_brb_x_max,video_living_room_bb_3d_brb_y_mean,video_living_room_bb_3d_brb_y_std,video_living_room_bb_3d_brb_y_min,video_living_room_bb_3d_brb_y_median,video_living_room_bb_3d_brb_y_max,video_living_room_bb_3d_brb_z_mean,video_living_room_bb_3d_brb_z_std,video_living_room_bb_3d_brb_z_min,video_living_room_bb_3d_brb_z_median,video_living_room_bb_3d_brb_z_max,video_living_room_bb_3d_flt_x_mean,video_living_room_bb_3d_flt_x_std,video_living_room_bb_3d_flt_x_min,video_living_room_bb_3d_flt_x_median,video_living_room_bb_3d_flt_x_max,video_living_room_bb_3d_flt_y_mean,video_living_room_bb_3d_flt_y_std,video_living_room_bb_3d_flt_y_min,video_living_room_bb_3d_flt_y_median,video_living_room_bb_3d_flt_y_max,video_living_room_bb_3d_flt_z_mean,video_living_room_bb_3d_flt_z_std,video_living_room_bb_3d_flt_z_min,video_living_room_bb_3d_flt_z_median,video_living_room_bb_3d_flt_z_max,video_kitchen_centre_2d_x_mean,video_kitchen_centre_2d_x_std,video_kitchen_centre_2d_x_min,video_kitchen_centre_2d_x_median,video_kitchen_centre_2d_x_max,video_kitchen_centre_2d_y_mean,video_kitchen_centre_2d_y_std,video_kitchen_centre_2d_y_min,video_kitchen_centre_2d_y_median,video_kitchen_centre_2d_y_max,video_kitchen_bb_2d_br_x_mean,video_kitchen_bb_2d_br_x_std,video_kitchen_bb_2d_br_x_min,video_kitchen_bb_2d_br_x_median,video_kitchen_bb_2d_br_x_max,video_kitchen_bb_2d_br_y_mean,video_kitchen_bb_2d_br_y_std,video_kitchen_bb_2d_br_y_min,video_kitchen_bb_2d_br_y_median,video_kitchen_bb_2d_br_y_max,video_kitchen_bb_2d_tl_x_mean,video_kitchen_bb_2d_tl_x_std,video_kitchen_bb_2d_tl_x_min,video_kitchen_bb_2d_tl_x_median,video_kitchen_bb_2d_tl_x_max,video_kitchen_bb_2d_tl_y_mean,video_kitchen_bb_2d_tl_y_std,video_kitchen_bb_2d_tl_y_min,video_kitchen_bb_2d_tl_y_median,video_kitchen_bb_2d_tl_y_max,video_kitchen_centre_3d_x_mean,video_kitchen_centre_3d_x_std,video_kitchen_centre_3d_x_min,video_kitchen_centre_3d_x_median,video_kitchen_centre_3d_x_max,video_kitchen_centre_3d_y_mean,video_kitchen_centre_3d_y_std,video_kitchen_centre_3d_y_min,video_kitchen_centre_3d_y_median,video_kitchen_centre_3d_y_max,video_kitchen_centre_3d_z_mean,video_kitchen_centre_3d_z_std,video_kitchen_centre_3d_z_min,video_kitchen_centre_3d_z_median,video_kitchen_centre_3d_z_max,video_kitchen_bb_3d_brb_x_mean,video_kitchen_bb_3d_brb_x_std,video_kitchen_bb_3d_brb_x_min,video_kitchen_bb_3d_brb_x_median,video_kitchen_bb_3d_brb_x_max,video_kitchen_bb_3d_brb_y_mean,video_kitchen_bb_3d_brb_y_std,video_kitchen_bb_3d_brb_y_min,video_kitchen_bb_3d_brb_y_median,video_kitchen_bb_3d_brb_y_max,video_kitchen_bb_3d_brb_z_mean,video_kitchen_bb_3d_brb_z_std,video_kitchen_bb_3d_brb_z_min,video_kitchen_bb_3d_brb_z_median,video_kitchen_bb_3d_brb_z_max,video_kitchen_bb_3d_flt_x_mean,video_kitchen_bb_3d_flt_x_std,video_kitchen_bb_3d_flt_x_min,video_kitchen_bb_3d_flt_x_median,video_kitchen_bb_3d_flt_x_max,video_kitchen_bb_3d_flt_y_mean,video_kitchen_bb_3d_flt_y_std,video_kitchen_bb_3d_flt_y_min,video_kitchen_bb_3d_flt_y_median,video_kitchen_bb_3d_flt_y_max,video_kitchen_bb_3d_flt_z_mean,video_kitchen_bb_3d_flt_z_std,video_kitchen_bb_3d_flt_z_min,video_kitchen_bb_3d_flt_z_median,video_kitchen_bb_3d_flt_z_max,video_hallway_centre_2d_x_mean,video_hallway_centre_2d_x_std,video_hallway_centre_2d_x_min,video_hallway_centre_2d_x_median,video_hallway_centre_2d_x_max,video_hallway_centre_2d_y_mean,video_hallway_centre_2d_y_std,video_hallway_centre_2d_y_min,video_hallway_centre_2d_y_median,video_hallway_centre_2d_y_max,video_hallway_bb_2d_br_x_mean,video_hallway_bb_2d_br_x_std,video_hallway_bb_2d_br_x_min,video_hallway_bb_2d_br_x_median,video_hallway_bb_2d_br_x_max,video_hallway_bb_2d_br_y_mean,video_hallway_bb_2d_br_y_std,video_hallway_bb_2d_br_y_min,video_hallway_bb_2d_br_y_median,video_hallway_bb_2d_br_y_max,video_hallway_bb_2d_tl_x_mean,video_hallway_bb_2d_tl_x_std,video_hallway_bb_2d_tl_x_min,video_hallway_bb_2d_tl_x_median,video_hallway_bb_2d_tl_x_max,video_hallway_bb_2d_tl_y_mean,video_hallway_bb_2d_tl_y_std,video_hallway_bb_2d_tl_y_min,video_hallway_bb_2d_tl_y_median,video_hallway_bb_2d_tl_y_max,video_hallway_centre_3d_x_mean,video_hallway_centre_3d_x_std,video_hallway_centre_3d_x_min,video_hallway_centre_3d_x_median,video_hallway_centre_3d_x_max,video_hallway_centre_3d_y_mean,video_hallway_centre_3d_y_std,video_hallway_centre_3d_y_min,video_hallway_centre_3d_y_median,video_hallway_centre_3d_y_max,video_hallway_centre_3d_z_mean,video_hallway_centre_3d_z_std,video_hallway_centre_3d_z_min,video_hallway_centre_3d_z_median,video_hallway_centre_3d_z_max,video_hallway_bb_3d_brb_x_mean,video_hallway_bb_3d_brb_x_std,video_hallway_bb_3d_brb_x_min,video_hallway_bb_3d_brb_x_median,video_hallway_bb_3d_brb_x_max,video_hallway_bb_3d_brb_y_mean,video_hallway_bb_3d_brb_y_std,video_hallway_bb_3d_brb_y_min,video_hallway_bb_3d_brb_y_median,video_hallway_bb_3d_brb_y_max,video_hallway_bb_3d_brb_z_mean,video_hallway_bb_3d_brb_z_std,video_hallway_bb_3d_brb_z_min,video_hallway_bb_3d_brb_z_median,video_hallway_bb_3d_brb_z_max,video_hallway_bb_3d_flt_x_mean,video_hallway_bb_3d_flt_x_std,video_hallway_bb_3d_flt_x_min,video_hallway_bb_3d_flt_x_median,video_hallway_bb_3d_flt_x_max,video_hallway_bb_3d_flt_y_mean,video_hallway_bb_3d_flt_y_std,video_hallway_bb_3d_flt_y_min,video_hallway_bb_3d_flt_y_median,video_hallway_bb_3d_flt_y_max,video_hallway_bb_3d_flt_z_mean,video_hallway_bb_3d_flt_z_std,video_hallway_bb_3d_flt_z_min,video_hallway_bb_3d_flt_z_median,video_hallway_bb_3d_flt_z_max
398.00,399.00,-0.6582,0.1408543929,-0.9,-0.689,-0.318,0.6149,0.3116616595,-0.076,0.618,1.096,0.5471,0.2133105483,0.098,0.551,0.904,-61.2,2.1817424229,-64,-61,-59,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.110808781,23.6963584799,81.0978775024,133.419540406,166.166931152,102.796106339,13.313815832,42.2564849854,105.375591278,113.872093201,159.714285714,24.7629578531,87,173,183,189.714285714,29.7571805774,55,195,229,82.5,35.2972074978,46,75,142,49.7857142857,6.1024417997,28,52,56,-252.390338489,230.123486597,-906.488891602,-252.876190186,62.2816009521,171.821255003,154.502752294,53.9030380249,141.408004761,893.17779541,2733.98332868,159.579266954,2508.45703125,2757.0189209,3276.2668457,0.2939394542,251.399799896,-846.360290527,125.565761566,234.703292847,-660.613218035,293.679262276,-970.265991211,-709.968292237,753.608398438,2763.98332868,159.579266954,2538.45703125,2787.0189209,3306.2668457,-721.203992571,307.926508791,-1037.26672363,-857.823486328,-179.893722534,668.758477347,99.5547599643,556.231811523,632.355102539,1047.28894043,2703.98332868,159.579266954,2478.45703125,2727.0189209,3246.2668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399.00,400.00,-0.2147,0.2329405718,-0.648,-0.234,0.23,0.8507,0.1825160541,0.486,0.855,1.11,0.2574,0.3354800143,-0.35,0.251,0.766,-65,3.7682887363,-68,-68,-60,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6623751322,15.4511082251,51.9034729004,90.6118583679,99.4388504028,121.146180471,9.809645184,114.270530701,117.465438842,142.77281189,109.333333333,10.5461946797,87,112,119,231,0,231,231,231,26.6666666667,8.37987006,8,30,32,68.3333333333,14.3952152545,58,63,100,-618.668548584,96.9282481151,-829.640625,-588.842590332,-528.946166992,-6.3909378052,76.6535044316,-174.78125,21.5126953125,50.0416412354,2393.04679362,95.1724706366,2188.6875,2420.02282715,2490.70825195,-427.041356404,68.127815323,-567.954467773,-412.38357544,-362.410705566,-943.146697998,37.0449177553,-981.160461426,-953.646820069,-863.601928711,2423.04679362,95.1724706366,2218.6875,2450.02282715,2520.70825195,-1102.11395264,22.5323341378,-1150.60925293,-1091.93334961,-1084.73388672,432.872309367,128.659209178,151.395965576,477.722015381,534.990722656,2363.04679362,95.1724706366,2158.6875,2390.02282715,2460.70825195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.00,401.00,-0.7857,0.2592560703,-1.104,-0.9,-0.244,0.4313,0.1811069021,-0.08,0.458,0.796,0.5689,0.1193574045,0.358,0.542,0.862,-66.8,5.4918120871,-74,-65,-59,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2763977051,1.2916079428,48.0199890137,48.7765617371,51.5203399658,153.476531983,5.3214333088,143.387573242,156.268829346,157.251419067,82.75,1.5612494996,81,83,85,231,0,231,231,231,8,0,8,8,8,116.75,7.5456941364,104,117,126,-865.002456665,18.6586206856,-880.478759766,-873.696258545,-831.642211914,-261.965246201,43.9664691311,-293.733886719,-285.022613525,-179.297195435,2227.60275269,25.1691304538,2182.43408203,2240.11511231,2248.62353516,-611.674308777,18.239797509,-629.617614746,-614.214263916,-581.870178223,-878.749252319,9.7968222381,-886.931335449,-883.619537353,-861.16784668,2257.60275269,25.1691304538,2212.43408203,2270.11511231,2278.62353516,-1171.35159302,13.4154881343,-1182.55603027,-1178.02081299,-1147.27612305,24.5220656395,57.512896276,-46.5456733704,23.2585353851,120.978263855,2197.60275269,25.1691304538,2152.43408203,2210.11511231,2218.62353516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.00,402.00,-0.2829,0.1638468492,-0.592,-0.278,0.006,0.7842,0.1132464569,0.548,0.814,0.92,0.4382,0.0653388093,0.294,0.45,0.526,-65.9,1.841195264,-70,-65,-64,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6800815876,14.1128325413,36.1167602539,45.0356025696,94.3978652954,155.512461149,11.2397948556,117.261924744,159.103393555,163.037643433,82.9230769231,7.5545354534,79,81,109,227,13.8564064606,179,231,231,11,10.3960051499,8,8,48,116.769230769,25.6729544797,28,124,126,-902.974607028,50.5874599577,-964.545532227,-899.510803223,-746.176208496,-276.655567169,90.0313715374,-335.821075439,-304.658370972,31.1436080933,2305.25732422,271.201788402,2192.99023438,2225.31799317,3243.95336914,-624.020789513,12.2658863946,-644.868652344,-624.783203125,-585.452819824,-863.055255596,53.8246311466,-885.192565918,-877.14855957,-677.288513184,2335.25732422,271.201788402,2222.99023438,2255.31799317,3273.95336914,-1178.93348107,28.2216854203,-1284.67358398,-1170.13378906,-1152.90258789,50.111054457,285.091780256,-46.5732383728,-30.7350349427,1036.86413574,2275.25732422,271.201788402,2162.99023438,2195.31799317,3213.95336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.00,403.00,-0.3145,0.1447119553,-0.85,-0.31,-0.104,0.8846,0.1220345853,0.574,0.88,1.154,0.2827,0.1956295223,-0.158,0.357,0.67,-68.35,1.8241436347,-71,-68,-66,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7221391466,1.7583728994,39.2231063843,42.9173812866,45.4670181274,157.14465219,1.5789078876,155.261550903,156.765625,160.100372314,79.4444444444,0.8314794193,79,79,81,231,0,231,231,231,8,0,8,8,8,118.592592593,4.6448638242,110,120,124,-909.916956019,11.9228595592,-934.473388672,-905.66784668,-890.946411133,-288.205828631,12.3939117334,-310.676452637,-287.233825684,-273.457183838,2212.64313874,13.9713063736,2185.9362793,2210.88574219,2243.62158203,-633.499624747,7.1676614336,-643.048095703,-634.75793457,-618.246704102,-872.926362214,5.4381918019,-884.984436035,-872.242248535,-862.531005859,2242.64313874,13.9713063736,2215.9362793,2240.88574219,2273.62158203,-1163.37790708,7.4469006356,-1179.88977051,-1162.44116211,-1149.14282227,10.6194778725,35.4513428065,-31.0497016907,0,76.2611465454,2182.64313874,13.9713063736,2155.9362793,2180.88574219,2213.62158203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403.00,404.00,-0.3653,0.1658761888,-0.74,-0.344,-0.154,0.843,0.1353654313,0.518,0.823,1.25,-0.2007,0.1680550803,-0.464,-0.23,0.188,-72.8,2.561249695,-77,-73,-69,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6771409171,2.2031243135,34.30834198,38.119594574,42.4906692505,153.495450701,2.6672311074,148.264007568,154.300750732,161.346618652,79.2857142857,0.6998542122,79,79,81,231,0,231,231,231,8,0,8,8,8,110.142857143,5.8536574996,96,112,116,-931.450280326,22.2364792948,-970.632568359,-938.857208252,-891.697509766,-257.241849082,21.7533572134,-317.854187012,-264.594589234,-215.176300049,2189.22335379,21.2970509369,2152.07470703,2193.63256836,2239.44628906,-628.14402989,9.4751612407,-644.613586426,-631.60067749,-608.459533691,-863.810453142,8.2896673891,-883.35925293,-865.526672363,-849.350708008,2219.22335379,21.2970509369,2182.07470703,2223.63256836,2269.44628906,-1150.89486258,11.3516146601,-1177.66430664,-1153.24505615,-1131.09411621,74.3927572795,43.6600432548,30.3177204132,61.2370605469,179.798873901,2159.22335379,21.2970509369,2122.07470703,2163.63256836,2209.44628906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404.00,405.00,-0.6843,0.2290984723,-1.286,-0.651,-0.328,0.592,0.1623021873,0.254,0.573,0.92,-0.1668,0.1884169844,-0.554,-0.196,0.134,-69.4,2.0099751242,-73,-69,-66,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0133275986,12.135421864,40.9282608032,46.6014137268,78.8876953125,145.707782745,4.8392157069,134.142562866,147.335403442,150.934753418,99.0833333333,14.5771415427,79,103,121,231,0,231,231,231,8,0,8,8,8,76.5,9.7851928954,62,73,94,-812.503733317,68.3865023073,-887.674682617,-829.477844238,-662.233703613,-192.930183411,31.8644039935,-227.762481689,-201.079681397,-115.465583801,2154.10633341,80.0111827255,2080.22314453,2121.24304199,2328.25219727,-464.24561437,103.735135848,-611.566467285,-422.54637146,-322.514556885,-850.141504924,31.1435397586,-917.925964355,-837.34979248,-821.383239746,2184.10633341,80.0111827255,2110.22314453,2151.24304199,2358.25219727,-1132.17703247,42.6470349879,-1224.99914551,-1114.66046142,-1092.79626465,325.505625407,81.5668742463,192.023971558,339.394012451,467.433868408,2124.10633341,80.0111827255,2050.22314453,2091.24304199,2298.25219727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405.00,406.00,-0.8015,0.1985294688,-1.266,-0.782,-0.506,0.4344,0.152547173,0.23,0.416,0.854,0.1574,0.1964628209,-0.304,0.233,0.398,-70.6,1.8,-73,-70,-69,,,,,,-98,0,-98,,-98,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.035027771,20.9364971638,57.8358535767,83.2101821899,138.559112549,131.078939819,18.0236066376,81.0065689087,129.92666626,159.697921753,150.44,12.7313157215,125,151,171,224.12,16.5513020636,167,229,229,13.28,25.3921562692,6,6,118,46.16,8.4837727457,30,48,58,-748.62437622,213.674195789,-1030.11816406,-746.193359375,-231.34375,-104.330483475,185.228596908,-382.582611084,-91.9499664307,425.094604492,2787.61582031,261.11156334,2343.25561523,2838.47631836,3108.84960938,-83.1457515717,113.820211757,-291.277587891,-90.4484786987,121.075942993,-1023.77918945,175.19316376,-1193.9732666,-1069.15307617,-517.32421875,2817.61582031,261.11156334,2373.25561523,2868.47631836,3138.84960938,-1411.20008179,262.97727093,-1654.49645996,-1478.14501953,-453.452972412,721.302181397,145.751738696,502.93258667,709.084106445,951.997558594,2757.61582031,261.11156334,2313.25561523,2808.47631836,3078.84960938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406.00,407.00,-0.7545,0.2243353517,-1.29,-0.649,-0.526,0.5933,0.0908609377,0.38,0.594,0.75,0.1558,0.1614346927,-0.122,0.177,0.412,-72.8,1.6613247726,-74,-73,-69,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.120573821,6.4053584911,139.437072754,158.87689209,165.562530518,74.6425817984,3.3889517739,68.1705627441,75.0230941772,81.0340423584,184.62962963,3.4009600839,175,185,189,152.703703704,4.6092886477,145,153,165,113.925925926,3.6303854088,110,112,126,28.962962963,2.741741559,26,28,36,-29.8145288892,70.6564447567,-223.969604492,-12.2227134705,67.5608673096,514.990667273,42.727738723,424.413726807,529.873413086,579.452209473,3239.04990415,158.442384913,2968.48291016,3188.20800781,3463.60717773,283.23588675,46.4235485828,164.956665039,297.172393799,354.111083984,-373.734888147,47.6730881239,-494.869995117,-360.5262146,-303.949310303,3269.04990415,158.442384913,2998.48291016,3218.20800781,3493.60717773,-518.65162037,48.5943279968,-563.101196289,-528.509094238,-363.118774414,1025.46668385,74.6801852034,906.083679199,996.73046875,1131.80847168,3209.04990415,158.442384913,2938.48291016,3158.20800781,3433.60717773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407.00,408.00,-0.4401,0.1555615312,-0.724,-0.482,-0.206,0.8503,0.1242888169,0.696,0.818,1.1,0.3078,0.0738996617,0.176,0.303,0.468,-73.2,1.8867962264,-76,-73,-69,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.354715201,2.5755175701,163.212890625,172.4036026,173.640518188,77.3404708275,4.1469190784,71.4507751465,76.6996765136,95.794631958,196.384615385,3.0769230769,189,197,201,147.153846154,1.9940740611,145,149,149,118.615384615,1.5461347109,116,118,122,26.2307692308,1.0117651106,24,26,28,136.338023259,30.1823937078,39.661315918,148.829940796,162.289916992,512.966602032,48.2027595752,298.801147461,518.166656494,587.153930664,3430.98929537,33.9319197819,3392.47583008,3416.68713379,3520.27099609,441.425256582,36.0012015392,355.041534424,446.083312988,510.434356689,-329.567236093,24.5908907616,-361.038909912,-349.110153198,-300.037109375,3460.98929537,33.9319197819,3422.47583008,3446.68713379,3550.27099609,-493.63607436,20.9382713483,-530.522399902,-498.590164185,-448.061157227,1118.28285569,14.8858384954,1086.23449707,1115.5522461,1150.48632812,3400.98929537,33.9319197819,3362.47583008,3386.68713379,3490.27099609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408.00,409.00,-0.1811,0.2489469622,-0.44,-0.296,0.262,0.864,0.1771180397,0.542,0.802,1.234,0.4185,0.2038154803,0.024,0.504,0.664,-70.05,1.59608897,-74,-70,-68,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.344396591,5.5700257114,158.886825562,172.144508362,174.96585083,82.5982103348,6.5342822612,75.0827331543,81.0070152282,95.4532089233,195.375,3.3330729065,191,194,203,149.375,1.4523687548,149,149,155,116.875,1.4086784587,114,116,120,26.125,1.4947825929,24,26,28,113.43185091,67.2550681813,-13.8125,147.476554871,180.033477783,456.072324753,75.4815378362,307.891357422,476.629516601,557.34375,3484.4029541,58.8462496554,3403.578125,3477.09509278,3583.54833984,435.546730041,36.8790775741,387.916412354,424.061935425,523.72088623,-362.083896637,20.4379448737,-437.970001221,-356.648208618,-349.172027588,3514.4029541,58.8462496554,3433.578125,3507.09509278,3613.54833984,-522.498056412,21.9379533929,-565.939453125,-522.819763184,-478.766326904,1137.2784729,31.6255821307,1088.36132812,1135.58148193,1196.26647949,3454.4029541,58.8462496554,3373.578125,3447.09509278,3553.54833984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
